,particle_id,hit num1,hit num2,hit num3,hit num4,hit num5,hit num6,hit num7,hit num8,hit num9,hit num10,hit num11,hit num12,hit num13,hit num14,hit num15,hit num16,hit num17,hit num18,hit num19
10,6.48519514572456e+17,"[-63.9313, -7.01261, -1502.5]","[-63.7486, -6.94881, -1498.0]","[-55.5225, -5.59851, -1302.5]","[-55.3403, -5.5876, -1298.0]","[-47.046, -4.32953, -1102.5]","[-46.8606, -4.28272, -1098.0]","[-46.8196, -4.26473, -1097.5]","[-41.0732, -3.50838, -962.5]","[-40.8564, -3.50971, -958.0]","[-40.8334, -3.48198, -957.5]","[-35.0926, -2.78693, -822.5]","[-34.8891, -2.79698, -818.0]","[-34.8513, -2.74908, -817.5]",,,,,,
11,4.053361298107269e+17,"[-66.0896, -6.83139, -1502.5]","[-57.3327, -5.54035, -1302.5]","[-57.1028, -5.50755, -1298.0]","[-48.5195, -4.29504, -1102.5]","[-48.3554, -4.28165, -1098.0]","[-48.3175, -4.2973, -1097.5]","[-42.3708, -3.5102, -962.5]","[-42.1298, -3.50689, -958.0]","[-42.1334, -3.51, -957.5]","[-36.162, -2.82094, -822.5]","[-35.9381, -2.79173, -818.0]","[-35.9285, -2.81476, -817.5]","[-30.8426, -2.30198, -702.5]","[-30.6216, -2.28666, -698.0]","[-30.6102, -2.28038, -697.5]",,,,
12,4.27853440752812e+17,"[-37.4469, -0.263865, -1502.5]","[-37.2756, -0.251164, -1497.5]",,,,,,,,,,,,,,,,,
13,5.1791759927987405e+17,"[-80.4494, -12.9268, -1502.5]","[-80.206, -12.8539, -1498.0]","[-69.8146, -10.836, -1302.5]","[-69.5831, -10.7663, -1298.0]","[-59.1604, -8.84393, -1102.5]","[-58.903, -8.81932, -1098.0]","[-51.7049, -7.50486, -962.5]","[-51.4688, -7.49729, -958.0]","[-44.2417, -6.26548, -822.5]","[-43.983, -6.21434, -818.0]","[-37.836, -5.20964, -702.5]","[-37.573, -5.13822, -698.0]","[-37.5466, -5.14499, -697.5]","[-32.484, -4.38719, -602.5]","[-32.2172, -4.31518, -598.0]","[-32.2094, -4.31117, -597.5]",,,
14,4.728801598971576e+17,"[-69.6172, -13.6291, -1502.5]","[-69.395, -13.5493, -1498.0]","[-60.3191, -12.0447, -1302.5]","[-60.1091, -11.9884, -1298.0]","[-51.0288, -10.3606, -1102.5]","[-50.8106, -10.3217, -1098.0]","[-44.5228, -9.14641, -962.5]","[-44.3146, -9.12207, -958.0]","[-38.0728, -7.93662, -822.5]","[-37.8412, -7.87648, -818.0]","[-38.0427, -7.9375, -822.0]","[-32.5161, -6.84729, -702.5]","[-32.3133, -6.80644, -698.0]","[-32.4768, -6.8227, -702.0]",,,,,
15,5.179213101316178e+17,"[-63.379, -9.72765, -1502.5]","[-63.2043, -9.69771, -1498.0]","[-54.9428, -8.66247, -1302.5]","[-54.7557, -8.64635, -1298.0]","[-46.5145, -7.4976, -1102.5]","[-46.3207, -7.49545, -1098.0]","[-40.5979, -6.68087, -962.5]","[-40.4342, -6.64786, -958.0]","[-34.7067, -5.81599, -822.5]","[-34.5231, -5.79435, -818.0]",,,,,,,,,
16,8.241614118683935e+17,"[-57.0592, 2.45576, -1502.5]","[-56.843, 2.44238, -1497.5]","[-49.3274, 1.65994, -1302.5]","[-49.1762, 1.63837, -1297.5]","[-41.7706, 1.05096, -1102.5]","[-41.5498, 1.03816, -1097.5]","[-36.4726, 0.715595, -962.5]","[-36.44, 0.701132, -962.0]","[-36.2746, 0.67315, -957.5]","[-31.1666, 0.380872, -822.5]","[-31.1432, 0.355053, -822.0]","[-30.9956, 0.357989, -817.5]",,,,,,,
17,3.603292018756813e+16,"[-154.714, 0.179963, -1502.0]","[-154.305, 0.151479, -1498.0]","[-134.172, -0.972575, -1302.0]","[-133.765, -0.948295, -1298.0]","[-113.614, -1.67387, -1102.0]","[-113.196, -1.69902, -1098.0]","[-99.2476, -2.05755, -962.5]","[-84.8724, -2.21433, -822.5]","[-72.5298, -2.27263, -702.5]","[-71.9994, -2.23287, -697.5]","[-62.2471, -2.16553, -602.5]","[-61.7233, -2.18899, -597.5]","[-32.072, -1.53897, -307.486]","[-303.843, 14.9723, -2945.5]","[-262.059, 10.0544, -2545.5]",,,,
18,6.575352350423122e+17,"[-158.895, -7.17098, -1502.0]","[-137.343, -11.3801, -1302.0]","[-136.916, -11.4501, -1298.0]","[-115.678, -13.4818, -1102.0]","[-115.239, -13.4753, -1098.0]","[-100.438, -13.9984, -962.5]","[-85.2587, -13.8069, -822.5]","[-84.7808, -13.7979, -818.0]","[-72.3697, -13.0433, -702.5]","[-71.8821, -13.0152, -698.0]","[-61.777, -12.1595, -602.5]","[-61.2927, -12.1183, -598.0]","[-31.1142, -7.76795, -313.066]","[-312.397, 56.1401, -2948.5]","[-269.81, 35.0647, -2548.5]",,,,
19,9.052248307715277e+17,"[-108.333, -11.7407, -1502.0]","[-108.065, -11.6668, -1498.0]","[-94.1632, -8.58944, -1302.5]","[-79.761, -5.90117, -1102.5]","[-69.5603, -4.34604, -962.5]","[-59.4321, -2.94708, -822.5]","[-59.069, -2.89944, -817.5]","[-50.7267, -2.01117, -702.5]","[-50.3598, -1.92977, -697.5]","[-43.5046, -1.29231, -602.5]","[-43.1431, -1.28438, -597.5]",,,,,,,,
20,7.476115569167565e+17,"[-141.443, -12.821, -1502.0]","[-141.091, -12.6892, -1498.0]","[-123.326, -7.62877, -1302.0]","[-104.66, -3.36213, -1102.0]","[-104.292, -3.31195, -1098.0]","[-91.3871, -0.847761, -962.5]","[-90.8944, -0.745804, -957.5]","[-78.0032, 1.15851, -822.5]","[-77.5345, 1.21203, -817.5]","[-66.6354, 2.2538, -702.5]","[-66.1662, 2.27335, -697.5]","[-57.1506, 2.89996, -602.5]","[-56.6923, 2.92341, -597.5]","[-255.414, -73.6266, -2948.5]",,,,,
21,2.882355988319437e+17,"[-106.473, -1.89431, -1502.0]","[-106.197, -1.87247, -1498.0]","[-92.3768, -1.17643, -1302.5]","[-92.0526, -1.1562, -1297.5]","[-78.2771, -0.668611, -1102.5]","[-77.9222, -0.663341, -1097.5]","[-68.4058, -0.343117, -962.5]","[-68.0403, -0.337659, -957.5]","[-58.4932, -0.114676, -822.5]","[-58.1378, -0.113913, -817.5]","[-49.9864, 0.0532767, -702.5]","[-49.6382, 0.0697814, -697.5]","[-42.8854, 0.160743, -602.5]","[-42.5388, 0.163059, -597.5]",,,,,
22,4.999227858212618e+17,"[-104.101, -2.03494, -1502.0]","[-89.2462, -4.39072, -1302.5]","[-74.4427, -6.08447, -1102.5]","[-63.9873, -7.01702, -962.5]","[-63.6705, -7.03291, -958.0]","[-53.5647, -7.65123, -822.5]","[-53.2255, -7.66194, -818.0]","[-44.6181, -7.9502, -702.5]","[-44.3056, -7.93725, -698.0]","[-37.2233, -8.07038, -602.5]","[-36.9128, -8.06495, -598.0]","[-37.1949, -8.07341, -602.0]",,,,,,,
23,4.323476945313464e+17,"[-117.853, -4.22235, -1502.0]","[-86.1789, -4.65085, -1102.5]","[-75.0973, -4.53104, -962.5]","[-64.0264, -4.26159, -822.5]","[-54.5001, -3.91309, -702.5]","[-54.1026, -3.89216, -697.5]","[-46.565, -3.58951, -602.5]","[-46.2233, -3.56408, -598.0]","[-46.1762, -3.56304, -597.5]",,,,,,,,,,
24,6.665348751546122e+17,"[-134.2, -14.858, -1498.0]","[-116.818, -11.9828, -1302.0]","[-116.468, -11.9301, -1298.0]","[-99.0463, -9.27467, -1102.5]","[-86.566, -7.54013, -962.5]","[-74.0415, -6.00274, -822.5]","[-63.2588, -4.80303, -702.5]","[-54.2501, -3.84326, -602.5]","[-53.7958, -3.816, -597.5]","[-259.885, -42.9815, -2945.5]",,,,,,,,,
25,5.584467661108019e+17,"[-167.456, -29.6949, -1498.0]","[-144.698, -28.1863, -1298.0]","[-145.151, -28.2067, -1302.0]","[-122.54, -25.9704, -1102.0]","[-106.765, -24.0066, -962.0]","[-90.4986, -21.5468, -818.0]","[-76.927, -19.1627, -698.0]","[-65.6385, -16.864, -598.0]","[-30.7609, -8.77843, -285.931]","[-334.623, -23.0957, -2948.5]","[-288.7, -27.3126, -2548.5]","[-241.677, -29.7827, -2148.5]","[-241.489, -29.8273, -2145.5]",,,,,,
26,1.846497837454459e+17,"[-173.01, -27.4405, -1498.0]","[-150.347, -22.058, -1298.0]","[-127.472, -17.1001, -1098.0]","[-111.368, -14.0459, -958.0]","[-95.7415, -11.2214, -822.5]","[-81.8855, -8.97734, -702.5]","[-70.2914, -7.21224, -602.5]","[-32.8837, -2.70681, -281.905]","[-32.3765, -2.65747, -277.554]","[-331.614, -78.4561, -2945.5]","[-331.598, -78.5639, -2948.5]","[-289.243, -63.0646, -2545.5]","[-245.565, -48.1739, -2145.5]",,,,,,
28,6.305069714888458e+17,"[-105.093, -22.2072, -1498.0]","[-105.391, -22.2451, -1502.0]","[-91.0392, -19.0541, -1298.0]","[-76.9787, -15.9356, -1098.0]","[-67.1415, -13.7796, -958.0]","[-57.6352, -11.7332, -822.5]","[-57.3107, -11.6765, -818.0]","[-49.2018, -9.9159, -702.5]","[-48.8774, -9.85757, -698.0]","[-42.1617, -8.45904, -602.5]","[-41.8692, -8.38074, -598.0]","[-42.1533, -8.44957, -602.0]",,,,,,,
29,6.575336544943473e+17,"[-131.445, -17.5029, -1498.0]","[-114.614, -13.3825, -1302.0]","[-114.274, -13.2901, -1298.0]","[-97.1844, -9.8303, -1102.5]","[-84.8741, -7.6076, -962.5]","[-72.5036, -5.63092, -822.5]","[-61.9483, -4.2485, -702.5]","[-53.0945, -3.20061, -602.5]","[-52.6566, -3.15333, -597.5]","[-247.637, -61.9455, -2948.5]",,,,,,,,,
30,1.7564519583082086e+17,"[-76.0279, -22.5463, -1498.0]","[-76.2445, -22.5706, -1502.0]","[-65.7855, -19.9097, -1298.0]","[-65.9928, -19.9478, -1302.0]","[-55.5824, -17.175, -1098.0]","[-55.8025, -17.2422, -1102.0]","[-48.4723, -15.1595, -958.0]","[-48.6694, -15.2076, -962.0]","[-41.3888, -13.099, -818.0]","[-41.6074, -13.1483, -822.0]","[-35.3446, -11.2879, -698.0]","[-35.5382, -11.3379, -702.0]","[-30.2791, -9.73732, -598.0]","[-30.4645, -9.77752, -602.0]","[-30.2544, -9.71439, -597.5]",,,,
31,5.179174618577019e+17,"[-84.9481, -22.5282, -1498.0]","[134.845, 272.687, -2548.5]",,,,,,,,,,,,,,,,,
32,2.3872012346720256e+17,"[-93.2978, -28.4408, -1498.0]","[-80.7135, -24.9567, -1298.0]","[-80.9573, -25.0098, -1302.0]","[-68.1697, -21.3796, -1098.0]","[-68.4306, -21.4446, -1102.0]","[-59.4515, -18.8238, -958.0]","[-59.6852, -18.9046, -962.0]","[-50.7621, -16.2234, -818.0]","[-51.0026, -16.3364, -822.0]","[-43.3192, -13.9738, -698.0]","[-43.5439, -14.0587, -702.0]","[-37.1029, -12.07, -598.0]","[-37.338, -12.1375, -602.0]",,,,,,
33,6.170038691881288e+17,"[-70.0904, -17.8813, -1498.0]","[-61.1036, -14.5925, -1298.0]","[-52.2205, -11.7083, -1102.5]","[-51.9804, -11.6309, -1098.0]","[-45.7577, -9.74515, -962.5]","[-45.5533, -9.72799, -958.0]","[-39.2477, -7.92878, -822.5]","[-39.0073, -7.84792, -818.0]","[-33.6169, -6.48253, -702.5]","[-33.4073, -6.40063, -698.0]","[-33.5953, -6.4742, -702.0]",,,,,,,,
34,3.152563719624458e+17,"[-54.6636, -19.7311, -1498.0]","[-54.8021, -19.8044, -1502.0]","[-47.1272, -17.459, -1298.0]","[-47.2915, -17.5052, -1302.0]","[-39.7255, -15.0136, -1098.0]","[-39.8903, -15.0889, -1102.0]","[-39.7199, -15.0457, -1097.5]","[-34.5809, -13.2642, -958.0]","[-34.7346, -13.2781, -962.0]","[-34.5627, -13.2341, -957.5]","[-29.4701, -11.4202, -818.0]","[-29.6308, -11.4888, -822.0]","[-29.4796, -11.4093, -817.5]",,,,,,
35,5.5845027082090496e+17,"[-32.3977, -4.75082, -1498.0]","[-33.8415, -4.78842, -1497.5]","[28.628, -13.014, -121.502]","[30.7348, -13.3753, -121.904]","[68.5726, -21.3921, -129.007]","[110.54, -34.2478, -137.037]","[161.92, -57.2643, -147.525]","[237.695, -106.537, -165.8]","[312.452, -179.996, -187.4]","[388.976, -316.708, -219.8]","[410.453, -514.409, -259.2]","[410.087, -518.055, -259.4]","[304.696, -758.307, -314.4]",,,,,,
36,7.74622090845225e+17,"[-78.4263, -18.9056, -1498.0]","[-67.9449, -16.6978, -1298.0]","[-57.4633, -14.4385, -1098.0]","[-50.1418, -12.7836, -958.0]","[-50.3432, -12.8161, -962.0]","[-43.0722, -11.0886, -822.5]","[-42.8543, -11.034, -818.0]","[-43.0647, -11.1001, -822.0]","[-36.814, -9.59296, -702.5]","[-36.5655, -9.57563, -698.0]","[-36.8096, -9.59152, -702.0]","[-31.5712, -8.32772, -602.5]","[-31.3264, -8.26641, -598.0]","[-31.5473, -8.33186, -602.0]",,,,,
37,8.016454753158431e+17,"[-60.0134, -14.0737, -1498.0]","[-51.9441, -12.4964, -1298.0]","[-52.0793, -12.561, -1302.0]","[-44.049, -10.8645, -1102.5]","[-43.8357, -10.8583, -1098.0]","[-44.0027, -10.8933, -1102.0]","[-38.388, -9.66669, -962.5]","[-38.1787, -9.60298, -958.0]","[-38.3712, -9.64306, -962.0]","[-32.7349, -8.36915, -822.5]","[-32.5764, -8.36082, -818.0]","[-32.7397, -8.39282, -822.0]",,,,,,,
38,6.575293938867896e+17,"[-114.354, -28.3597, -1502.0]","[-98.5366, -25.1735, -1298.0]","[-83.0531, -21.8676, -1098.0]","[-72.2753, -19.3829, -958.0]","[-61.4885, -16.8446, -818.0]","[-61.7865, -16.9066, -822.0]","[-52.3113, -14.5899, -698.0]","[-52.624, -14.6267, -702.0]","[-44.675, -12.6024, -598.0]","[-44.9603, -12.6971, -602.0]",,,,,,,,,
39,9.007803986136269e+16,"[-127.988, -28.8955, -1502.0]","[-110.47, -28.1653, -1302.0]","[-110.124, -28.1298, -1298.0]","[-92.5616, -26.2072, -1098.0]","[-80.5291, -24.2954, -958.0]","[-68.5513, -21.8826, -818.0]","[-68.8874, -21.9586, -822.0]","[-58.44, -19.5579, -698.0]","[-58.7595, -19.6576, -702.0]","[-50.0555, -17.4422, -598.0]","[-50.382, -17.5406, -602.0]","[-258.244, -13.6386, -2948.5]",,,,,,,
40,8.06145845127807e+17,"[-154.03, -33.1201, -1502.0]","[-133.656, -26.8479, -1298.0]","[-134.048, -26.9307, -1302.0]","[-113.317, -21.1836, -1098.0]","[-113.698, -21.3225, -1102.0]","[-99.0411, -17.53, -958.0]","[-85.1706, -14.2513, -822.5]","[-84.6914, -14.1878, -818.0]","[-72.8089, -11.5732, -702.5]","[-72.3335, -11.4781, -698.0]","[-62.4612, -9.50495, -602.5]","[-62.001, -9.40882, -598.0]","[-32.3177, -4.32556, -312.452]","[-292.18, -88.8926, -2948.5]","[-254.631, -72.0562, -2548.5]",,,,
41,3.3777656912255386e+17,"[-135.803, -29.2953, -1502.0]","[-118.465, -22.659, -1298.0]","[-118.826, -22.7855, -1302.0]","[-88.9073, -13.3919, -962.5]","[-88.4904, -13.3002, -958.0]","[-76.3759, -10.1988, -822.5]","[-75.9564, -10.1368, -818.0]","[-65.5586, -7.84285, -702.5]","[-65.1722, -7.75336, -698.0]","[-56.3884, -6.06789, -602.5]","[-55.9537, -6.00299, -598.0]","[-243.425, -94.6354, -2945.5]",,,,,,,
42,3.8731396600037376e+17,"[-106.866, -24.2871, -1502.0]","[-92.973, -19.7755, -1298.0]","[-79.2178, -15.7533, -1098.0]","[-69.8031, -13.2425, -962.5]","[-69.4884, -13.1604, -958.0]","[-59.9085, -10.8087, -822.5]","[-59.5734, -10.7286, -818.0]","[-51.3147, -8.87847, -702.5]","[-50.9778, -8.81922, -698.0]","[-44.1514, -7.41193, -602.5]","[-43.8207, -7.30662, -598.0]",,,,,,,,
43,4.413586733573079e+17,"[-152.64, -31.6629, -1502.0]","[-131.87, -28.5757, -1302.0]","[-111.193, -25.2022, -1102.0]","[-96.3968, -22.5001, -958.0]","[-82.0633, -19.7788, -818.0]","[-69.7696, -17.2901, -698.0]","[-59.5925, -15.1039, -598.0]","[-30.9364, -8.27645, -313.832]","[-304.471, -45.8068, -2945.5]","[-262.304, -43.0831, -2545.5]",,,,,,,,,
44,5.179177367188275e+17,"[-57.9936, -31.3549, -1502.0]","[-57.8304, -31.2457, -1497.5]","[-50.3595, -27.0022, -1302.0]","[-50.1918, -26.9165, -1297.5]","[-42.7176, -22.7544, -1102.0]","[-42.547, -22.6423, -1097.5]","[-37.3534, -19.7748, -962.0]","[-37.1904, -19.7117, -957.5]","[-31.9786, -16.8449, -822.0]","[-31.8059, -16.7639, -817.5]","[-32.0336, -16.8714, -822.5]","[-27.3565, -14.3351, -702.0]","[-27.1888, -14.2864, -697.5]","[-27.3841, -14.347, -702.5]",,,,,
45,6.755433113599345e+17,"[-27.57, -17.346, -1502.0]","[-27.3998, -17.1718, -1497.5]","[-27.6131, -17.37, -1502.5]",,,,,,,,,,,,,,,,
46,1.846679256873042e+17,"[-57.9719, -28.207, -1502.0]","[-57.8242, -28.1339, -1497.5]","[-50.2905, -24.3759, -1302.0]","[-50.1217, -24.2934, -1297.5]","[-42.606, -20.5434, -1102.0]","[-42.4123, -20.4487, -1097.5]","[-37.1943, -17.9229, -962.0]","[-37.0315, -17.818, -957.5]","[-31.6337, -15.1791, -818.0]","[-31.7868, -15.2501, -822.0]","[-31.6107, -15.1782, -817.5]",,,,,,,,
47,3.7830422412499354e+17,"[-86.2977, -33.2832, -1502.0]","[-75.0615, -27.9255, -1302.0]","[-63.5297, -22.7114, -1098.0]","[-63.7453, -22.8052, -1102.0]","[-55.7456, -19.4375, -962.0]","[-47.5044, -16.0584, -818.0]","[-47.7425, -16.1225, -822.0]","[-40.6728, -13.3384, -698.0]","[-40.8772, -13.4412, -702.0]","[-34.8953, -11.2315, -598.0]","[-35.1362, -11.2796, -602.0]",,,,,,,,
48,1.3510812626006835e+17,"[-85.2749, -33.4008, -1502.0]","[-74.1645, -28.474, -1302.0]","[-62.6646, -23.5546, -1098.0]","[-62.8929, -23.6428, -1102.0]","[-54.754, -20.3185, -958.0]","[-54.9746, -20.417, -962.0]","[-46.8199, -17.1282, -818.0]","[-47.0371, -17.2375, -822.0]","[-39.9386, -14.4991, -698.0]","[-40.1528, -14.6023, -702.0]","[-34.1776, -12.2933, -598.0]","[-34.4138, -12.3876, -602.0]","[-34.1568, -12.2817, -597.5]",,,,,,
49,7.115761628280259e+17,"[-61.3044, -33.8628, -1502.0]","[-61.0965, -33.7749, -1497.5]","[-52.8974, -29.5687, -1302.0]","[-52.6951, -29.5061, -1297.5]","[-44.5884, -25.207, -1102.0]","[-44.4176, -25.1374, -1097.5]","[-38.7897, -22.1557, -962.0]","[-38.5996, -22.0413, -957.5]","[-38.8376, -22.1566, -962.5]","[-33.0655, -19.0269, -822.0]","[-32.8692, -18.9043, -817.5]","[-33.0847, -19.0185, -822.5]","[-28.166, -16.3481, -702.0]","[-27.9745, -16.2339, -697.5]","[-28.1889, -16.3495, -702.5]",,,,
50,7.295955091398328e+17,"[-52.7342, -30.5294, -1502.0]","[-52.5867, -30.4366, -1497.5]","[-45.8713, -26.2255, -1302.0]","[-45.6855, -26.0903, -1297.5]","[-38.9373, -21.9462, -1102.0]","[-38.7782, -21.8575, -1097.5]","[-34.0208, -19.0438, -962.0]","[-33.8587, -18.96, -957.5]","[-34.0304, -19.0372, -962.5]","[-29.0849, -16.1875, -822.0]","[-28.9376, -16.0617, -817.5]","[-29.114, -16.219, -822.5]",,,,,,,
51,6.440180452488643e+17,"[-91.9942, -31.5838, -1502.0]","[-79.4231, -27.6808, -1298.0]","[-79.6463, -27.768, -1302.0]","[-67.1079, -23.7986, -1098.0]","[-67.3645, -23.8714, -1102.0]","[-58.523, -20.9978, -958.0]","[-58.7569, -21.0637, -962.0]","[-49.9359, -18.1333, -818.0]","[-50.1661, -18.2088, -822.0]","[-42.589, -15.5982, -698.0]","[-42.8672, -15.6726, -702.0]","[-36.4989, -13.4676, -598.0]","[-36.7448, -13.5696, -602.0]","[-36.4675, -13.4631, -597.5]",,,,,
52,2.341881426959401e+17,"[-153.614, -46.0283, -1498.0]","[-134.298, -37.9302, -1302.0]","[-133.899, -37.7859, -1298.0]","[-114.305, -30.3, -1102.0]","[-113.912, -30.1376, -1098.0]","[-85.5474, -20.7181, -818.0]","[-73.1704, -17.0267, -698.0]","[-62.7999, -14.0742, -598.0]","[-31.6094, -6.35159, -298.563]","[-286.542, -118.897, -2945.5]","[-251.55, -97.0075, -2545.5]",,,,,,,,
53,8.511928365177897e+17,"[-161.836, -55.4812, -1498.0]","[-141.361, -45.7182, -1298.0]","[-121.024, -36.6571, -1102.0]","[-120.617, -36.4982, -1098.0]","[-106.254, -30.615, -962.0]","[-105.851, -30.4417, -958.0]","[-90.9235, -24.8369, -818.0]","[-67.1229, -16.809, -598.0]","[-30.9245, -6.81026, -270.194]","[-300.323, -141.483, -2945.5]","[-264.11, -116.365, -2545.5]","[-226.351, -91.801, -2145.5]",,,,,,,
54,1.7566134490785382e+17,"[-126.599, -40.3486, -1498.0]","[-110.662, -33.246, -1302.0]","[-110.31, -33.0963, -1298.0]","[-93.7567, -26.2884, -1098.0]","[-81.9411, -22.012, -958.0]","[-70.0829, -17.931, -818.0]","[-59.9379, -14.7241, -698.0]","[-51.8369, -12.2799, -602.5]","[-51.4559, -12.1735, -598.0]","[-236.5, -104.63, -2945.5]",,,,,,,,,
55,4.32359789159252e+17,"[-106.264, -43.7108, -1498.0]","[-106.554, -43.7963, -1502.0]","[-91.9492, -38.4925, -1302.0]","[-77.4529, -33.0291, -1102.0]","[-67.3912, -29.0779, -962.0]","[-57.3305, -25.073, -822.0]","[-48.7693, -21.581, -702.0]","[-48.4547, -21.454, -697.5]","[-41.3665, -18.4928, -598.0]","[-41.6688, -18.5857, -602.0]","[-41.3515, -18.4499, -597.5]",,,,,,,,
