,particle_id,hit num1,hit num2,hit num3,hit num4,hit num5,hit num6,hit num7,hit num8,hit num9,hit num10,hit num11,hit num12,hit num13,hit num14,hit num15,hit num16,hit num17,hit num18,hit num19
10,2.1618027253674803e+17,"[-63.6225, 0.534887, -1502.5]","[-63.4172, 0.55236, -1497.5]","[-55.1321, 0.902164, -1302.5]","[-54.9301, 0.93766, -1297.5]","[-46.6885, 1.16546, -1102.5]","[-40.773, 1.27993, -962.5]","[-40.7567, 1.27467, -962.0]","[-40.5729, 1.26221, -957.5]","[-34.8507, 1.29463, -822.5]","[-34.8509, 1.2966, -822.0]","[-34.6456, 1.29727, -817.5]",,,,,,,,
11,7.205763526961398e+17,"[-83.3028, -6.78177, -1502.5]","[-72.2154, -5.70855, -1302.5]","[-61.124, -4.68517, -1102.5]","[-53.3332, -4.02187, -962.5]","[-53.0598, -3.97423, -957.5]","[-45.5425, -3.35858, -822.5]","[-45.2934, -3.34085, -818.0]","[-45.2792, -3.33271, -817.5]","[-38.8694, -2.83339, -702.5]","[-38.6059, -2.76373, -698.0]","[-38.5798, -2.80672, -697.5]","[-33.3166, -2.34623, -602.5]","[-33.0356, -2.35199, -598.0]","[-33.0136, -2.342, -597.5]",,,,,
12,8.01641077269332e+17,"[-62.647, -5.4069, -1502.5]","[-54.307, -4.85083, -1302.5]","[-54.1418, -4.79669, -1298.0]","[-45.9844, -4.19583, -1102.5]","[-45.7864, -4.17908, -1098.0]","[-45.7569, -4.19789, -1097.5]","[-40.1525, -3.73685, -962.5]","[-39.9426, -3.70169, -958.0]","[-39.9433, -3.7025, -957.5]","[-34.2683, -3.2236, -822.5]","[-34.0988, -3.2243, -818.0]","[-34.0976, -3.20963, -817.5]",,,,,,,
13,2.567123255856988e+17,"[-97.8629, -4.01561, -1502.5]","[-84.6675, -5.33438, -1302.5]","[-71.6271, -6.01334, -1102.5]","[-62.536, -6.10033, -962.5]","[-53.4163, -5.83398, -822.5]","[-53.1017, -5.8325, -818.0]","[-45.486, -5.51078, -702.5]","[-45.1744, -5.52336, -698.0]","[-38.9056, -5.0932, -602.5]","[-38.602, -5.07674, -598.0]","[-38.5685, -5.11472, -597.5]",,,,,,,,
14,9009192119566336.0,"[-86.6674, -7.04657, -1502.5]","[-74.7568, -7.11228, -1302.5]","[-63.0379, -6.89215, -1102.5]","[-62.7837, -6.87143, -1098.0]","[-54.9172, -6.45365, -962.5]","[-54.6668, -6.46534, -958.0]","[-46.8043, -5.96562, -822.5]","[-46.5776, -5.94354, -818.0]","[-39.963, -5.42719, -702.5]","[-39.7098, -5.39412, -698.0]","[-34.25, -4.87726, -602.5]","[-33.9845, -4.84231, -598.0]","[-33.9427, -4.82676, -597.5]",,,,,,
15,4504355541614592.0,"[-54.5432, -11.5901, -1502.5]","[-54.4037, -11.5443, -1498.0]","[-47.2795, -9.96523, -1302.5]","[-47.1198, -9.94982, -1298.0]","[-40.0119, -8.39016, -1102.5]","[-39.8219, -8.30059, -1098.0]","[-39.9955, -8.36755, -1102.0]","[-34.9078, -7.2863, -962.5]","[-34.7549, -7.23837, -958.0]","[-34.8668, -7.27145, -962.0]","[-29.8037, -6.18243, -822.5]","[-29.6448, -6.11439, -818.0]",,,,,,,
16,1.9365540245222195e+17,"[-77.6656, 1.88724, -1502.5]","[-77.4189, 1.85493, -1497.5]","[-67.2859, 1.19951, -1302.5]","[-67.0415, 1.18868, -1297.5]","[-56.9219, 0.711152, -1102.5]","[-56.6635, 0.722996, -1097.5]","[-49.6774, 0.428678, -962.5]","[-49.4386, 0.455308, -957.5]","[-42.4968, 0.241482, -822.5]","[-42.2333, 0.239324, -817.5]","[-36.3305, 0.0747687, -702.5]","[-36.295, 0.100672, -702.0]","[-36.0374, 0.102779, -697.5]","[-31.1603, -0.019871, -602.5]","[-30.9398, 0.00231461, -598.0]","[-30.9109, 0.000241763, -597.5]",,,
17,5.854687761918853e+17,"[-61.8989, -3.44214, -1502.5]","[-61.7073, -3.44412, -1497.5]","[-53.4768, -3.63193, -1302.5]","[-53.3054, -3.60382, -1297.5]","[-45.1343, -3.52707, -1102.5]","[-44.9616, -3.51829, -1098.0]","[-44.9561, -3.52894, -1097.5]","[-39.3909, -3.37598, -962.5]","[-39.2119, -3.372, -958.0]","[-39.1876, -3.36074, -957.5]","[-33.5954, -3.17064, -822.5]","[-33.4191, -3.16396, -818.0]","[-33.4168, -3.1629, -817.5]",,,,,,
18,1.8915221514171187e+17,"[-83.2816, -11.4946, -1502.5]","[-83.0249, -11.4738, -1498.0]","[-72.0513, -10.6609, -1302.5]","[-71.7749, -10.6241, -1298.0]","[-60.8986, -9.63274, -1102.5]","[-60.6263, -9.59298, -1098.0]","[-53.1288, -8.77047, -962.5]","[-52.8873, -8.76342, -958.0]","[-45.4177, -7.81251, -822.5]","[-45.1833, -7.78801, -818.0]","[-38.8281, -6.94282, -702.5]","[-33.3079, -6.10713, -602.5]","[-33.0703, -6.06262, -598.0]",,,,,,
20,4.506382766178304e+16,"[-39.3212, 0.0400153, -1502.5]","[-39.0275, 0.0371806, -1497.5]",,,,,,,,,,,,,,,,,
21,5.539564980619182e+17,"[-121.078, -6.02321, -1502.0]","[-104.871, -5.87458, -1302.0]","[-88.7074, -5.50186, -1102.5]","[-77.3929, -5.16309, -962.5]","[-66.0752, -4.72376, -822.5]","[-56.3614, -4.26019, -702.5]","[-48.2706, -3.82406, -602.5]","[-47.9108, -3.76355, -598.0]","[-47.8536, -3.78211, -597.5]",,,,,,,,,,
22,8.331678552088904e+17,"[-158.406, -3.44443, -1502.0]","[-137.528, -1.62826, -1302.0]","[-137.104, -1.59475, -1298.0]","[-116.568, -0.258788, -1102.0]","[-116.145, -0.261283, -1098.0]","[-101.235, 0.469225, -957.5]","[-86.9117, 0.958942, -822.5]","[-86.389, 0.955949, -817.5]","[-74.1834, 1.20836, -702.5]","[-73.6531, 1.20748, -697.5]","[-63.6292, 1.33683, -602.5]","[-63.0843, 1.32864, -597.5]","[-31.9209, 1.14134, -301.812]","[-305.653, -25.1748, -2948.5]","[-265.201, -18.0106, -2548.5]",,,,
23,7.385963862027141e+17,"[-160.588, -14.771, -1502.0]","[-160.178, -14.6955, -1498.0]","[-139.81, -10.5432, -1302.0]","[-118.854, -6.92148, -1102.0]","[-104.018, -4.78401, -962.0]","[-89.2167, -3.03421, -822.5]","[-76.4133, -1.8761, -702.5]","[-75.8935, -1.82609, -697.5]","[-65.7776, -1.03906, -602.5]","[-65.2397, -1.00946, -597.5]","[-33.9078, 0.222075, -307.476]","[-31.9707, 0.258168, -289.553]","[-303.097, -60.5116, -2945.5]","[-265.432, -46.0718, -2545.5]",,,,,
24,4.233478482606162e+17,"[-146.883, -28.3901, -1498.0]","[-147.259, -28.497, -1502.0]","[-127.748, -23.1966, -1298.0]","[-128.123, -23.3286, -1302.0]","[-108.411, -18.379, -1098.0]","[-108.802, -18.4759, -1102.0]","[-95.2833, -15.3482, -962.5]","[-94.8478, -15.2378, -958.0]","[-81.6401, -12.4187, -822.5]","[-81.2016, -12.3216, -818.0]","[-69.8995, -10.0904, -702.5]","[-69.4775, -10.0211, -698.0]","[-60.1636, -8.27088, -602.5]","[-59.7078, -8.18979, -598.0]","[-280.886, -76.4089, -2948.5]","[-245.086, -62.1002, -2548.5]",,,
25,2.5670552235750195e+17,"[-134.514, -22.2221, -1498.0]","[-116.532, -20.3194, -1298.0]","[-116.891, -20.3785, -1302.0]","[-98.5065, -18.0702, -1098.0]","[-85.8651, -16.2693, -958.0]","[-73.2326, -14.3678, -818.0]","[-62.8174, -12.6426, -702.5]","[-62.4238, -12.5956, -698.0]","[-53.8455, -11.134, -602.5]","[-266.96, -29.0916, -2948.5]","[-266.0, -29.0314, -2945.5]",,,,,,,,
26,2.7472019574489088e+17,"[-115.471, -22.0899, -1498.0]","[-115.793, -22.1235, -1502.0]","[-99.9029, -20.2051, -1298.0]","[-84.3479, -18.0133, -1098.0]","[-73.5496, -16.2436, -958.0]","[-62.7205, -14.3637, -818.0]","[-53.7839, -12.6338, -702.5]","[-53.4382, -12.5466, -698.0]","[-46.0717, -10.9736, -602.5]","[-45.7341, -10.9027, -598.0]","[-46.0375, -10.9785, -602.0]",,,,,,,,
27,7.791228729740493e+17,"[-153.116, -25.4228, -1498.0]","[-132.953, -20.5402, -1298.0]","[-112.617, -16.088, -1098.0]","[-98.7528, -13.3642, -962.5]","[-84.4807, -10.6862, -822.5]","[-72.1565, -8.56273, -702.5]","[-61.8486, -6.949, -602.5]","[-61.3783, -6.89396, -598.0]","[-32.7335, -3.13633, -321.505]","[-292.755, -70.7918, -2945.5]","[-293.756, -71.0761, -2948.5]","[-255.007, -56.8247, -2545.5]",,,,,,,
28,1.486207805680517e+17,"[-173.439, -23.2165, -1498.0]","[-150.882, -16.5793, -1298.0]","[-127.873, -10.9465, -1098.0]","[-112.063, -7.75874, -962.0]","[-111.609, -7.66809, -958.0]","[-95.7994, -5.00677, -822.5]","[-81.7908, -3.05164, -702.5]","[-70.1061, -1.68064, -602.5]","[-69.52, -1.62554, -597.5]","[-34.0596, 0.65641, -292.329]","[-31.4493, 0.70975, -269.878]","[-321.138, -96.7686, -2948.5]","[-283.022, -73.4576, -2548.5]","[-242.521, -51.6175, -2145.5]",,,,,
29,6.710377875872154e+17,"[-72.2705, -14.3425, -1498.0]","[-52.8683, -12.2608, -1102.5]","[-52.6411, -12.2524, -1098.0]","[-46.1042, -11.2771, -962.5]","[-45.8828, -11.2469, -958.0]","[-46.0977, -11.274, -962.0]","[-39.3739, -10.0452, -822.5]","[-39.1713, -10.0469, -818.0]","[-39.3586, -10.0521, -822.0]","[-33.5681, -8.88611, -702.5]","[-33.3385, -8.80089, -698.0]","[-33.5266, -8.88109, -702.0]",,,,,,,
30,3.242597229264896e+17,"[-56.3488, -16.999, -1498.0]","[-56.4944, -17.0417, -1502.0]","[-48.5933, -15.1371, -1298.0]","[-48.7597, -15.1909, -1302.0]","[-40.9593, -13.2015, -1098.0]","[-41.079, -13.2542, -1102.0]","[-35.6441, -11.7712, -958.0]","[-35.82, -11.8335, -962.0]","[-30.3986, -10.2033, -818.0]","[-30.5686, -10.2536, -822.0]","[-30.3796, -10.2016, -817.5]",,,,,,,,
31,4.503662849289093e+17,"[-67.1986, -20.5294, -1498.0]","[-67.3884, -20.58, -1502.0]","[-57.8339, -18.3326, -1298.0]","[-58.0325, -18.3824, -1302.0]","[-48.6253, -15.9675, -1098.0]","[-48.8173, -16.0265, -1102.0]","[-42.2179, -14.2236, -958.0]","[-42.4309, -14.2471, -962.0]","[-35.8886, -12.3955, -818.0]","[-35.8697, -12.3931, -817.5]","[-30.5007, -10.742, -698.0]","[-30.6563, -10.777, -702.0]","[-30.486, -10.736, -697.5]",,,,,,
32,6.215092555218944e+17,"[-69.4955, -24.9374, -1498.0]","[-69.6785, -25.0464, -1502.0]","[-60.4687, -20.6106, -1298.0]","[-60.6386, -20.7066, -1302.0]","[-51.3117, -16.6639, -1098.0]","[-51.5168, -16.7117, -1102.0]","[-44.8093, -14.0744, -958.0]","[-45.0345, -14.1349, -962.0]","[-38.2917, -11.5418, -818.0]","[-38.4619, -11.6289, -822.0]","[-32.7025, -9.52235, -698.0]","[-32.8576, -9.57816, -702.0]",,,,,,,
33,8.01654340128342e+17,"[-73.4518, -16.1687, -1498.0]","[-63.751, -13.6855, -1298.0]","[-54.2155, -11.3136, -1102.5]","[-53.9721, -11.2864, -1098.0]","[-47.3552, -9.72041, -962.5]","[-47.1515, -9.64891, -958.0]","[-40.5362, -8.18065, -822.5]","[-40.3295, -8.11393, -818.0]","[-40.5123, -8.14868, -822.0]","[-34.6588, -6.86546, -702.5]","[-34.4537, -6.80612, -698.0]","[-34.6538, -6.85853, -702.0]","[-29.7301, -5.82556, -602.5]",,,,,,
34,8.016428639757271e+17,"[-63.4003, -22.857, -1498.0]","[-63.5491, -22.9404, -1502.0]","[-55.1398, -19.4341, -1298.0]","[-55.3322, -19.4828, -1302.0]","[-46.8678, -16.0598, -1098.0]","[-47.0172, -16.1468, -1102.0]","[-41.038, -13.8375, -958.0]","[-41.1868, -13.8941, -962.0]","[-35.1301, -11.6992, -818.0]","[-35.314, -11.7322, -822.0]","[-35.1109, -11.6936, -817.5]","[-30.0741, -9.86832, -698.0]","[-30.2103, -9.94283, -702.0]","[-30.0279, -9.86877, -697.5]",,,,,
35,8.151524946267341e+17,"[-66.8237, -20.6451, -1498.0]","[-66.9809, -20.6818, -1502.0]","[-57.6348, -18.4391, -1298.0]","[-57.7852, -18.4822, -1302.0]","[-48.4926, -16.0385, -1098.0]","[-48.6751, -16.0758, -1102.0]","[-42.0969, -14.2459, -958.0]","[-42.2887, -14.2964, -962.0]","[-35.7792, -12.3692, -818.0]","[-35.9405, -12.4246, -822.0]","[-35.7477, -12.377, -817.5]","[-30.424, -10.7236, -698.0]","[-30.6043, -10.7555, -702.0]","[-30.3906, -10.7113, -697.5]",,,,,
36,4.368531495845888e+17,"[-61.1082, -18.9644, -1498.0]","[-61.2946, -18.9759, -1502.0]","[-52.6145, -17.1824, -1298.0]","[-52.7843, -17.1826, -1302.0]","[-44.3007, -15.1864, -1098.0]","[-44.4713, -15.2005, -1102.0]","[-38.538, -13.6486, -958.0]","[-38.7085, -13.6794, -962.0]","[-32.8219, -11.9164, -818.0]","[-32.9511, -11.9982, -822.0]","[-32.7967, -11.9174, -817.5]",,,,,,,,
37,3.512831073971077e+17,"[-94.22, -17.3712, -1498.0]","[-81.5458, -15.6952, -1298.0]","[-69.1489, -13.843, -1102.5]","[-68.8531, -13.8306, -1098.0]","[-60.2877, -12.4435, -962.5]","[-60.0157, -12.3774, -958.0]","[-51.4903, -10.9486, -822.5]","[-51.222, -10.9347, -818.0]","[-43.9435, -9.60237, -702.5]","[-43.6754, -9.53425, -698.0]","[-43.9421, -9.56936, -702.0]","[-37.701, -8.35875, -602.5]","[-37.3909, -8.334, -598.0]","[-37.6759, -8.3809, -602.0]",,,,,
38,5.224183814086984e+17,"[-67.8028, -15.1211, -1498.0]","[-58.6263, -13.5864, -1298.0]","[-49.7178, -11.9627, -1102.5]","[-49.515, -11.9132, -1098.0]","[-49.7107, -11.9588, -1102.0]","[-43.3285, -10.7075, -962.5]","[-43.1247, -10.6876, -958.0]","[-43.3408, -10.7274, -962.0]","[-37.0018, -9.35697, -822.5]","[-36.7997, -9.32332, -818.0]","[-36.9572, -9.38208, -822.0]","[-31.5651, -8.17678, -702.5]","[-31.3614, -8.12055, -698.0]","[-31.5527, -8.17175, -702.0]",,,,,
39,7.295885684726825e+17,"[-52.4906, -15.1986, -1498.0]","[-52.6214, -15.221, -1502.0]","[-45.406, -13.4978, -1298.0]","[-45.5813, -13.5496, -1302.0]","[-38.3799, -11.6567, -1098.0]","[-38.5358, -11.7137, -1102.0]","[-33.4259, -10.3645, -958.0]","[-33.6097, -10.3767, -962.0]",,,,,,,,,,,
40,3.153351244827853e+16,"[-93.3818, -15.8628, -1498.0]","[-80.0474, -14.45, -1302.5]","[-79.726, -14.3841, -1298.0]","[-66.2723, -13.4662, -1102.5]","[-65.9498, -13.4421, -1098.0]","[-56.2956, -13.0783, -958.0]","[-46.5172, -12.9418, -818.0]","[-46.7959, -12.9692, -822.0]","[-38.1741, -12.9956, -698.0]","[-38.4321, -13.0237, -702.0]","[-31.2451, -13.1833, -598.0]","[-31.5337, -13.197, -602.0]","[-31.2108, -13.2134, -597.5]",,,,,,
41,6.890509491461161e+17,"[-71.5439, -18.3331, -1498.0]","[-61.9874, -15.7303, -1298.0]","[-52.4193, -13.1761, -1098.0]","[-52.6018, -13.2104, -1102.0]","[-45.9236, -11.4635, -962.5]","[-45.7268, -11.4151, -958.0]","[-45.8981, -11.4619, -962.0]","[-39.2292, -9.73289, -822.5]","[-39.0342, -9.65409, -818.0]","[-39.2164, -9.72254, -822.0]","[-33.4789, -8.2355, -702.5]","[-33.2768, -8.22044, -698.0]","[-33.4645, -8.26006, -702.0]",,,,,,
42,4.95442688254935e+16,"[-73.4408, -16.9374, -1498.0]","[-63.573, -14.8769, -1298.0]","[-53.6883, -12.7095, -1098.0]","[-47.0369, -11.2502, -962.5]","[-46.828, -11.1653, -958.0]","[-47.0303, -11.2274, -962.0]","[-40.1716, -9.65659, -822.5]","[-39.9623, -9.61982, -818.0]","[-40.127, -9.66679, -822.0]","[-34.2647, -8.28893, -702.5]","[-34.0489, -8.25154, -698.0]","[-34.2357, -8.30893, -702.0]",,,,,,,
43,6.035037905443881e+17,"[-81.1027, -26.49, -1498.0]","[-81.3433, -26.5768, -1502.0]","[-70.1075, -23.5931, -1298.0]","[-70.3067, -23.6767, -1302.0]","[-59.1757, -20.4544, -1098.0]","[-59.3805, -20.5102, -1102.0]","[-51.5803, -18.1167, -958.0]","[-51.818, -18.1895, -962.0]","[-44.0082, -15.6818, -818.0]","[-44.2417, -15.7548, -822.0]","[-37.5157, -13.5574, -698.0]","[-37.7102, -13.5906, -702.0]","[-37.47, -13.5497, -697.5]","[-32.0679, -11.6839, -598.0]","[-32.3004, -11.7828, -602.0]","[-32.0418, -11.6893, -597.5]",,,
44,8.106864158336614e+16,"[-57.9767, -20.6294, -1498.0]","[-58.1635, -20.6555, -1502.0]","[-50.1545, -18.0316, -1298.0]","[-50.3274, -18.1133, -1302.0]","[-42.3421, -15.4361, -1098.0]","[-42.5296, -15.4786, -1102.0]","[-36.9365, -13.5727, -958.0]","[-37.0949, -13.6063, -962.0]","[-36.8816, -13.541, -957.5]","[-31.4976, -11.6498, -818.0]","[-31.6793, -11.6878, -822.0]","[-31.4777, -11.6369, -817.5]",,,,,,,
45,8.016469184248545e+17,"[-59.8173, -21.6369, -1498.0]","[-59.9907, -21.683, -1502.0]","[-51.8709, -18.6493, -1298.0]","[-52.0287, -18.7097, -1302.0]","[-43.9079, -15.7091, -1098.0]","[-44.0667, -15.7365, -1102.0]","[-38.3429, -13.6532, -958.0]","[-38.5143, -13.7072, -962.0]","[-38.3243, -13.6627, -957.5]","[-32.7709, -11.647, -818.0]","[-32.91, -11.6564, -822.0]","[-32.7355, -11.5867, -817.5]",,,,,,,
46,4.955031613944627e+16,"[-114.169, -33.8123, -1502.0]","[-113.845, -33.701, -1498.0]","[-84.1296, -23.2573, -1098.0]","[-73.5971, -19.8545, -958.0]","[-63.0076, -16.5409, -818.0]","[-53.909, -13.8423, -698.0]","[-54.2031, -13.9278, -702.0]","[-46.6297, -11.7698, -602.5]","[-46.3007, -11.6557, -598.0]","[-46.5809, -11.7447, -602.0]",,,,,,,,,
47,2.927396794956513e+17,"[-117.295, -26.1749, -1502.0]","[-84.9633, -20.9892, -1098.0]","[-73.9355, -18.8045, -958.0]","[-62.9529, -16.5277, -818.0]","[-53.6196, -14.4413, -698.0]","[-53.9449, -14.5244, -702.0]","[-45.8959, -12.6384, -598.0]","[-46.1766, -12.7138, -602.0]",,,,,,,,,,,
48,7.746226406010388e+17,"[-117.137, -27.7302, -1502.0]","[-101.887, -23.0133, -1302.0]","[-86.1836, -18.5569, -1098.0]","[-75.4122, -15.7138, -958.0]","[-64.8624, -13.1044, -822.5]","[-64.5139, -12.9945, -818.0]","[-55.4992, -10.9131, -702.5]","[-55.1409, -10.8471, -698.0]","[-47.6866, -9.09448, -602.5]","[-47.3416, -9.02606, -598.0]",,,,,,,,,
49,7.791258279115489e+17,"[-106.665, -24.4452, -1502.0]","[-91.7216, -21.9947, -1298.0]","[-77.2045, -19.3322, -1098.0]","[-67.1491, -17.362, -958.0]","[-57.1021, -15.1745, -818.0]","[-57.3981, -15.2512, -822.0]","[-48.5592, -13.2264, -698.0]","[-48.8577, -13.2832, -702.0]","[-41.7914, -11.5896, -602.5]","[-41.4772, -11.5261, -598.0]","[-41.7657, -11.5903, -602.0]",,,,,,,,
50,1.756443024776233e+17,"[-72.9322, -36.8933, -1502.0]","[-72.7093, -36.7863, -1497.5]","[-63.0015, -32.3469, -1302.0]","[-62.8094, -32.2444, -1297.5]","[-53.1821, -27.6842, -1102.0]","[-52.9641, -27.5599, -1097.5]","[-46.3271, -24.3901, -962.0]","[-46.0873, -24.284, -957.5]","[-39.4771, -21.0333, -822.0]","[-39.2536, -20.9173, -817.5]","[-33.6581, -18.0818, -702.0]","[-33.428, -17.9925, -697.5]","[-33.6525, -18.1226, -702.5]","[-28.8222, -15.6457, -602.0]","[-28.6148, -15.512, -597.5]","[-28.8486, -15.6636, -602.5]",,,
51,5.224215425046282e+17,"[-60.1745, -31.6754, -1502.0]","[-60.0012, -31.579, -1497.5]","[-52.2769, -27.3634, -1302.0]","[-52.0923, -27.2602, -1297.5]","[-44.3472, -22.9965, -1102.0]","[-44.1834, -22.9414, -1097.5]","[-38.7576, -20.0317, -962.0]","[-38.5879, -19.9229, -957.5]","[-33.1847, -17.0198, -822.0]","[-33.0047, -16.9607, -817.5]","[-28.3871, -14.4914, -702.0]","[-28.2132, -14.4449, -697.5]","[-28.4256, -14.5133, -702.5]",,,,,,
52,2.477003159675863e+17,"[-49.5552, -25.8572, -1502.0]","[-49.424, -25.801, -1497.5]","[-42.8514, -22.7016, -1302.0]","[-36.1745, -19.503, -1102.0]","[-36.0483, -19.4223, -1097.5]","[-31.5274, -17.1992, -962.0]","[-31.4008, -17.102, -957.5]","[-31.548, -17.1801, -962.5]","[-26.9185, -14.8031, -822.0]","[-26.7794, -14.7392, -817.5]","[-26.9192, -14.8047, -822.5]",,,,,,,,
