,particle_id,hit num1,hit num2,hit num3,hit num4,hit num5,hit num6,hit num7,hit num8,hit num9,hit num10,hit num11,hit num12,hit num13,hit num14,hit num15,hit num16,hit num17,hit num18,hit num19
11,3.512808396543754e+17,"[-86.4136, 1.19876, -1502.5]","[-86.1131, 1.18501, -1497.5]","[-74.9919, 0.893956, -1302.5]","[-74.7301, 0.891004, -1297.5]","[-63.6, 0.636961, -1102.5]","[-63.304, 0.643761, -1097.5]","[-55.6398, 0.460972, -962.5]","[-55.3619, 0.470094, -957.5]","[-47.639, 0.338328, -822.5]","[-47.3598, 0.341861, -817.5]","[-40.8067, 0.27419, -702.5]","[-40.5392, 0.256462, -697.5]","[-35.0998, 0.171631, -602.5]","[-35.0551, 0.205148, -602.0]","[-34.788, 0.205069, -597.5]",,,,
12,7.611115668410204e+17,"[-39.4118, -2.62531, -1502.5]","[-39.8595, -2.60192, -1498.0]","[-39.9014, -2.60239, -1497.5]","[-58.6344, -2.23229, -1302.5]","[-59.1301, -2.24262, -1297.5]","[-77.8358, -2.03821, -1102.5]","[-78.3104, -2.03711, -1097.5]","[-91.2968, -1.99422, -962.5]","[-78.3247, -1.92622, -822.5]","[-77.8378, -1.92385, -817.5]","[-66.8223, -1.82344, -702.5]","[-66.3284, -1.82657, -697.5]","[-57.2422, -1.67132, -602.5]","[-56.7721, -1.67588, -597.5]",,,,,
13,3.242795141357896e+17,"[-79.1919, 1.76713, -1502.5]","[-78.9402, 1.77405, -1497.5]","[-68.4321, 0.708059, -1302.5]","[-68.1541, 0.674385, -1297.5]","[-57.5881, -0.143755, -1102.5]","[-57.3274, -0.127541, -1097.5]","[-50.0436, -0.553077, -962.5]","[-49.7452, -0.573802, -957.5]","[-42.5187, -0.9138, -822.5]","[-42.2505, -0.963034, -817.5]","[-36.0846, -1.15974, -702.5]","[-35.8624, -1.1795, -698.0]","[-35.8316, -1.16728, -697.5]","[-30.8167, -1.19654, -602.5]","[-30.5933, -1.20002, -598.0]","[-30.5525, -1.18152, -597.5]",,,
14,8.151589542575473e+17,"[-130.399, -11.7732, -1502.0]","[-130.026, -11.8021, -1498.0]","[-112.855, -12.4503, -1302.0]","[-112.494, -12.4865, -1298.0]","[-95.3903, -12.3975, -1102.5]","[-83.1791, -11.938, -962.5]","[-82.7987, -11.9337, -958.0]","[-70.928, -11.1744, -822.5]","[-70.5249, -11.1467, -818.0]","[-60.3892, -10.1945, -702.5]","[-59.9847, -10.1588, -698.0]","[-51.6492, -9.25588, -602.5]","[-51.2559, -9.19449, -598.0]","[-258.469, 9.76518, -2945.5]",,,,,
15,6.485207515230372e+17,"[-131.586, -13.6166, -1502.0]","[-131.252, -13.5381, -1498.0]","[-114.308, -10.3152, -1302.0]","[-113.977, -10.2701, -1298.0]","[-96.8659, -7.44797, -1102.5]","[-84.6267, -5.73241, -962.5]","[-72.3305, -4.11267, -822.5]","[-61.8635, -2.98796, -702.5]","[-61.4262, -2.91454, -697.5]","[-53.138, -2.20094, -602.5]","[-52.6903, -2.14759, -597.5]","[-249.284, -47.8142, -2945.5]",,,,,,,
16,6.665374177752515e+17,"[-172.969, -13.2274, -1502.0]","[-149.905, -10.0589, -1302.0]","[-126.841, -7.3408, -1102.0]","[-110.69, -5.6931, -962.0]","[-94.6167, -4.26168, -822.5]","[-80.7475, -3.17015, -702.5]","[-69.1501, -2.35772, -602.5]","[-68.5616, -2.35297, -597.5]","[-33.6139, -0.618273, -296.439]","[-32.0171, -0.564889, -282.694]","[-31.5197, -0.538266, -278.403]","[-334.78, -46.6831, -2945.5]","[-291.54, -36.2157, -2545.5]","[-246.674, -26.5477, -2148.5]","[-246.939, -26.564, -2145.5]",,,,
17,2.4770024724810957e+17,"[-118.167, -12.0452, -1502.0]","[-117.848, -11.9713, -1498.0]","[-87.3575, -4.24206, -1102.5]","[-76.4949, -2.23361, -962.5]","[-76.1077, -2.16588, -957.5]","[-65.5443, -0.66961, -822.5]","[-65.1522, -0.615111, -817.5]","[-56.0454, 0.328739, -702.5]","[-55.6541, 0.342623, -697.5]","[-48.0926, 0.854333, -602.5]","[-47.7131, 0.871213, -597.5]",,,,,,,,
18,5.539496261142446e+17,"[-167.312, -31.5427, -1498.0]","[-167.768, -31.5743, -1502.0]","[-144.867, -29.2185, -1302.0]","[-122.057, -26.2677, -1102.0]","[-106.114, -23.8534, -962.0]","[-89.8693, -21.0358, -818.0]","[-76.3717, -18.4638, -698.0]","[-65.1868, -16.1385, -598.0]","[-30.9344, -8.28197, -290.274]","[-337.454, -36.4028, -2948.5]","[-289.052, -36.508, -2545.5]","[-242.839, -35.9954, -2145.5]",,,,,,,
19,7.701164983530291e+17,"[-129.301, -17.0018, -1498.0]","[-112.769, -13.097, -1302.0]","[-112.426, -13.0323, -1298.0]","[-95.7758, -9.56898, -1102.5]","[-83.741, -7.51842, -962.5]","[-71.6467, -5.76411, -822.5]","[-61.2002, -4.4404, -702.5]","[-52.5257, -3.40662, -602.5]","[-52.0806, -3.39928, -597.5]",,,,,,,,,,
20,5.899773923410575e+17,"[-159.365, -28.6671, -1498.0]","[-137.671, -27.6099, -1298.0]","[-138.102, -27.6274, -1302.0]","[-116.369, -25.8032, -1102.0]","[-101.226, -23.9878, -962.0]","[-85.7162, -21.5813, -818.0]","[-72.8304, -19.259, -698.0]","[-62.2192, -17.1743, -598.0]","[-62.6348, -17.258, -602.0]","[-30.5438, -9.39913, -296.538]","[-319.398, -16.1988, -2948.5]","[-275.175, -22.1976, -2548.5]",,,,,,,
21,2.9273507529071e+17,"[-135.347, -20.0665, -1498.0]","[-118.04, -15.2795, -1298.0]","[-100.9, -11.176, -1102.5]","[-88.4733, -8.59302, -962.5]","[-75.9489, -6.30332, -822.5]","[-65.1329, -4.6496, -702.5]","[-56.0509, -3.43329, -602.5]","[-55.6079, -3.37245, -597.5]","[-252.421, -66.8852, -2948.5]",,,,,,,,,,
22,7.836365743645e+17,"[-103.139, -19.5115, -1498.0]","[-103.419, -19.5727, -1502.0]","[-88.8784, -18.1754, -1298.0]","[-74.5428, -17.4076, -1098.0]","[-64.4261, -17.1385, -958.0]","[-54.3487, -17.1873, -818.0]","[-54.6621, -17.2028, -822.0]","[-45.8809, -17.5198, -698.0]","[-46.1319, -17.5119, -702.0]","[-39.0212, -17.922, -602.0]","[-38.7231, -17.9534, -597.5]",,,,,,,,
23,2.702177643486249e+17,"[-110.379, -16.0283, -1498.0]","[-95.7438, -15.0333, -1302.5]","[-95.4218, -15.0157, -1298.0]","[-80.8431, -13.66, -1102.5]","[-80.5349, -13.6527, -1098.0]","[-70.4969, -12.4946, -962.5]","[-70.1791, -12.452, -958.0]","[-60.1654, -11.1298, -822.5]","[-59.8582, -11.1055, -818.0]","[-51.3484, -9.88422, -702.5]","[-51.0295, -9.80862, -698.0]","[-43.9934, -8.70351, -602.5]","[-43.6408, -8.65179, -598.0]",,,,,,
24,4516175291613184.0,"[-128.888, -21.5887, -1498.0]","[-111.458, -19.9146, -1298.0]","[-111.784, -19.9478, -1302.0]","[-94.1185, -17.788, -1098.0]","[-81.948, -16.1516, -958.0]","[-69.8231, -14.3206, -818.0]","[-59.8234, -12.6076, -702.5]","[-59.4354, -12.5466, -698.0]","[-51.1723, -11.0741, -602.5]","[-50.7917, -10.9856, -598.0]","[-257.493, -26.5368, -2948.5]",,,,,,,,
25,4.008329425002168e+17,"[-120.484, -21.9814, -1498.0]","[-120.791, -22.1178, -1502.0]","[-105.201, -15.9118, -1298.0]","[-89.8793, -10.9606, -1102.5]","[-78.7745, -8.03033, -962.5]","[-67.5492, -5.49178, -822.5]","[-57.7582, -3.71812, -702.5]","[-57.3585, -3.63591, -697.5]","[-49.562, -2.47121, -602.5]","[-49.1575, -2.42563, -597.5]",,,,,,,,,
26,4540776864284672.0,"[-149.981, -17.7661, -1498.0]","[-130.434, -16.2007, -1298.0]","[-111.005, -14.3486, -1098.0]","[-97.903, -12.8961, -962.5]","[-84.3626, -11.3289, -822.5]","[-72.8509, -9.82109, -702.5]","[-72.4021, -9.74623, -698.0]","[-63.2528, -8.46385, -602.5]","[-62.8164, -8.42191, -598.0]","[-293.869, -21.1227, -2948.5]","[-254.196, -21.2161, -2548.5]",,,,,,,,
27,2.5670785881971098e+17,"[-144.102, -27.6487, -1498.0]","[-144.481, -27.7408, -1502.0]","[-125.282, -22.6003, -1298.0]","[-125.642, -22.6937, -1302.0]","[-106.326, -17.9366, -1098.0]","[-106.697, -18.0323, -1102.0]","[-93.4239, -15.0514, -962.5]","[-92.9927, -14.9467, -958.0]","[-80.0208, -12.2913, -822.5]","[-79.5971, -12.1935, -818.0]","[-68.4727, -10.1167, -702.5]","[-68.0402, -10.036, -698.0]","[-58.8031, -8.36443, -602.5]","[-58.368, -8.2795, -598.0]","[-275.666, -72.9254, -2948.5]","[-239.95, -59.2876, -2545.5]","[-239.682, -59.2298, -2548.5]",,
28,1.1259748110722662e+17,"[-77.1845, -14.5967, -1498.0]","[-66.8655, -13.4627, -1302.5]","[-66.6481, -13.4251, -1298.0]","[-56.3842, -12.036, -1102.5]","[-56.168, -12.0192, -1098.0]","[-49.1273, -10.863, -962.5]","[-48.8744, -10.8338, -958.0]","[-41.8401, -9.53713, -822.5]","[-41.6159, -9.50259, -818.0]","[-41.8172, -9.55509, -822.0]","[-35.6105, -8.39485, -702.5]","[-35.37, -8.36304, -698.0]","[-35.6032, -8.38828, -702.0]","[-30.4424, -7.38626, -602.5]","[-30.2089, -7.37915, -598.0]","[-30.4203, -7.37796, -602.0]",,,
29,4.505242022864486e+16,"[-66.7463, -21.4493, -1498.0]","[-66.8844, -21.5077, -1502.0]","[-57.8266, -18.845, -1298.0]","[-57.9844, -18.9036, -1302.0]","[-48.9185, -16.1922, -1098.0]","[-49.0908, -16.2481, -1102.0]","[-42.6902, -14.2341, -958.0]","[-42.8849, -14.3269, -962.0]","[-36.4939, -12.2837, -818.0]","[-36.649, -12.3392, -822.0]","[-31.1724, -10.5948, -698.0]","[-31.329, -10.6227, -702.0]","[-31.131, -10.5448, -697.5]",,,,,,
30,3.377740265019146e+17,"[-62.1999, -21.5919, -1498.0]","[-62.381, -21.6448, -1502.0]","[-53.6827, -19.2385, -1298.0]","[-53.853, -19.303, -1302.0]","[-45.2048, -16.7404, -1098.0]","[-45.4015, -16.7764, -1102.0]","[-39.3437, -14.8705, -958.0]","[-39.4891, -14.9227, -962.0]","[-39.3101, -14.8532, -957.5]","[-33.5103, -12.9044, -818.0]","[-33.657, -12.94, -822.0]","[-33.4729, -12.8595, -817.5]","[-28.4973, -11.1352, -698.0]","[-28.6571, -11.1937, -702.0]","[-28.4857, -11.0935, -697.5]",,,,
31,3.7379890651070464e+17,"[-71.6026, -22.6666, -1498.0]","[-71.7948, -22.7299, -1502.0]","[-62.1817, -19.2637, -1298.0]","[-62.377, -19.316, -1302.0]","[-52.7305, -15.9761, -1098.0]","[-52.9443, -16.0583, -1102.0]","[-46.0883, -13.7644, -958.0]","[-46.2569, -13.8295, -962.0]","[-39.4228, -11.6499, -818.0]","[-33.73, -9.82046, -698.0]","[-33.8896, -9.89414, -702.0]","[-29.157, -8.37003, -602.0]",,,,,,,
32,4.0082820085632205e+17,"[-89.3329, -15.5593, -1498.0]","[-77.9663, -12.932, -1302.5]","[-77.7141, -12.8727, -1298.0]","[-66.2426, -10.4044, -1102.5]","[-65.9785, -10.3637, -1098.0]","[-57.9298, -8.74708, -962.5]","[-57.6647, -8.67629, -958.0]","[-49.5905, -7.18798, -822.5]","[-49.3543, -7.14391, -818.0]","[-42.4629, -5.92487, -702.5]","[-42.1945, -5.88779, -698.0]","[-36.4485, -4.91599, -602.5]","[-36.194, -4.85855, -598.0]","[-36.1458, -4.85858, -597.5]",,,,,
33,2.251807372827689e+17,"[-82.5351, -26.5253, -1498.0]","[-82.7651, -26.6245, -1502.0]","[-71.2714, -23.5641, -1298.0]","[-71.4832, -23.6291, -1302.0]","[-60.0545, -20.4083, -1098.0]","[-60.3131, -20.4635, -1102.0]","[-52.3168, -18.0879, -958.0]","[-52.5227, -18.1566, -962.0]","[-44.5902, -15.6673, -818.0]","[-44.802, -15.7704, -822.0]","[-38.0457, -13.5304, -698.0]","[-38.2545, -13.5996, -702.0]","[-38.0104, -13.529, -697.5]","[-32.5835, -11.7049, -598.0]","[-32.8007, -11.7735, -602.0]","[-32.5351, -11.6984, -597.5]",,,
34,8.15155380844757e+17,"[-54.9941, -18.1136, -1498.0]","[-55.1217, -18.1508, -1502.0]","[-47.4614, -15.9966, -1298.0]","[-47.5866, -16.0579, -1302.0]","[-40.0184, -13.7469, -1098.0]","[-40.1799, -13.8018, -1102.0]","[-34.8684, -12.1506, -958.0]","[-34.9997, -12.1973, -962.0]","[-34.8251, -12.1635, -957.5]","[-29.7349, -10.5582, -818.0]","[-29.8713, -10.6142, -822.0]","[-29.7319, -10.567, -817.5]",,,,,,,
35,4.7738266001290035e+17,"[-64.4311, -18.3224, -1498.0]","[-64.5819, -18.3892, -1502.0]","[-55.8948, -15.7074, -1298.0]","[-56.0648, -15.7272, -1302.0]","[-47.3376, -13.1388, -1098.0]","[-47.5094, -13.1576, -1102.0]","[-41.5228, -11.418, -962.5]","[-41.3468, -11.3463, -958.0]","[-41.473, -11.4149, -962.0]","[-35.5085, -9.69084, -822.5]","[-35.2805, -9.62707, -818.0]","[-35.4886, -9.69381, -822.0]","[-30.3197, -8.22922, -702.5]","[-30.322, -8.20317, -702.0]",,,,,
36,4.008231843345203e+17,"[-69.8119, -16.6318, -1498.0]","[-60.5917, -14.3154, -1298.0]","[-51.5423, -12.006, -1102.5]","[-51.3167, -11.9858, -1098.0]","[-45.0415, -10.4411, -962.5]","[-44.8196, -10.3746, -958.0]","[-45.0433, -10.4043, -962.0]","[-38.5574, -8.82739, -822.5]","[-38.3108, -8.81195, -818.0]","[-32.9656, -7.48452, -702.5]","[-32.7318, -7.47256, -698.0]","[-32.9283, -7.49676, -702.0]",,,,,,,
37,2.5671541796215194e+17,"[-40.382, -18.2564, -1498.0]","[-40.5924, -18.3022, -1502.0]","[-40.3364, -18.2383, -1497.5]","[-29.5441, -15.0788, -1302.0]","[-29.3069, -14.9979, -1297.5]","[-29.5876, -15.0582, -1302.5]",,,,,,,,,,,,,
38,3.8280974789771264e+17,"[-55.1369, -20.4104, -1498.0]","[-55.2727, -20.4322, -1502.0]","[-47.8531, -17.479, -1298.0]","[-47.9916, -17.5246, -1302.0]","[-40.4997, -14.6338, -1098.0]","[-40.6779, -14.6575, -1102.0]","[-35.3693, -12.6308, -958.0]","[-35.5105, -12.7278, -962.0]","[-35.3476, -12.6596, -957.5]","[-30.2155, -10.725, -818.0]","[-30.3582, -10.7618, -822.0]","[-30.1983, -10.7355, -817.5]",,,,,,,
39,4.053260280476467e+17,"[-69.7506, -17.8512, -1498.0]","[-60.7017, -15.0617, -1298.0]","[-51.7354, -12.4726, -1102.5]","[-51.5218, -12.395, -1098.0]","[-51.6964, -12.4565, -1102.0]","[-45.2577, -10.6587, -962.5]","[-45.0464, -10.6347, -958.0]","[-45.258, -10.6556, -962.0]","[-38.7794, -8.99533, -822.5]","[-38.5726, -8.92623, -818.0]","[-38.74, -8.98403, -822.0]","[-33.1941, -7.55266, -702.5]","[-33.017, -7.4896, -698.0]","[-33.1729, -7.54398, -702.0]",,,,,
40,4.143431229070377e+17,"[-54.4041, -17.9205, -1498.0]","[-54.5829, -17.9818, -1502.0]","[-46.778, -16.1925, -1298.0]","[-46.9431, -16.2244, -1302.0]","[-39.2767, -14.1859, -1098.0]","[-39.4115, -14.1871, -1102.0]","[-34.1387, -12.7467, -958.0]","[-34.2986, -12.7728, -962.0]","[-34.1396, -12.7403, -957.5]","[-29.0676, -11.1693, -818.0]","[-29.2468, -11.2215, -822.0]","[-29.0648, -11.1551, -817.5]",,,,,,,
41,2.7923176683156275e+17,"[-68.592, -23.6407, -1498.0]","[-68.7757, -23.6982, -1502.0]","[-59.5739, -20.2415, -1298.0]","[-59.7743, -20.2945, -1302.0]","[-50.544, -16.891, -1098.0]","[-50.7347, -16.9831, -1102.0]","[-44.144, -14.6346, -958.0]","[-44.3329, -14.6561, -962.0]","[-37.7812, -12.3357, -818.0]","[-37.9425, -12.442, -822.0]","[-32.2774, -10.5001, -698.0]","[-32.4558, -10.5482, -702.0]","[-32.238, -10.4608, -697.5]",,,,,,
42,4.9091943485721805e+17,"[-104.161, -25.3974, -1502.0]","[-89.6292, -23.2407, -1298.0]","[-75.6707, -20.6608, -1098.0]","[-65.9626, -18.6901, -958.0]","[-66.209, -18.7385, -962.0]","[-56.3244, -16.4276, -818.0]","[-56.5969, -16.5003, -822.0]","[-48.0346, -14.3859, -698.0]","[-48.3082, -14.4627, -702.0]","[-41.154, -12.6312, -598.0]","[-41.4295, -12.6958, -602.0]",,,,,,,,
43,4.2785137916850995e+17,"[-125.854, -36.4622, -1502.0]","[-125.501, -36.4477, -1498.0]","[-107.926, -35.092, -1298.0]","[-78.8586, -30.4184, -962.0]","[-67.024, -27.5187, -822.0]","[-56.8215, -24.4833, -702.0]","[-48.4466, -21.772, -602.0]","[-48.0497, -21.6749, -597.5]","[-256.723, -19.1194, -2948.5]",,,,,,,,,,
44,8.151516012735365e+17,"[-133.615, -31.9653, -1502.0]","[-115.774, -27.9745, -1302.0]","[-97.6273, -23.8753, -1098.0]","[-85.1684, -20.987, -958.0]","[-72.6998, -18.0964, -818.0]","[-53.1734, -13.4086, -598.0]","[-53.5235, -13.484, -602.0]","[-263.251, -58.4409, -2945.5]",,,,,,,,,,,
45,2.7922963652778394e+17,"[-110.142, -28.0881, -1502.0]","[-109.832, -27.979, -1498.0]","[-95.6443, -23.245, -1298.0]","[-81.1734, -18.7938, -1098.0]","[-71.0605, -15.8003, -958.0]","[-61.1939, -13.1167, -822.5]","[-60.8442, -13.0391, -818.0]","[-52.3993, -10.8697, -702.5]","[-52.0694, -10.7782, -698.0]","[-45.0673, -9.08896, -602.5]","[-44.7402, -9.01858, -598.0]",,,,,,,,
46,5.944757692881961e+17,"[-61.669, -29.6843, -1502.0]","[-61.4731, -29.6076, -1497.5]","[-53.6541, -25.4985, -1302.0]","[-53.4379, -25.3873, -1297.5]","[-45.5092, -21.3671, -1102.0]","[-45.3504, -21.2523, -1097.5]","[-39.809, -18.5189, -962.0]","[-39.6435, -18.4001, -957.5]","[-33.9249, -15.6264, -818.0]","[-34.0897, -15.7169, -822.0]","[-33.8842, -15.6332, -817.5]","[-28.9719, -13.2546, -698.0]","[-29.148, -13.3453, -702.0]","[-28.9447, -13.2512, -697.5]",,,,,
47,1.351265430798336e+16,"[-94.0941, -33.5902, -1502.0]","[-81.497, -29.2923, -1302.0]","[-68.6517, -24.8377, -1098.0]","[-68.8823, -24.933, -1102.0]","[-59.837, -21.7959, -958.0]","[-60.0892, -21.8861, -962.0]","[-51.3311, -18.7455, -822.0]","[-43.5668, -15.9872, -698.0]","[-43.8097, -16.063, -702.0]","[-37.3077, -13.7132, -598.0]","[-37.5626, -13.8001, -602.0]","[-37.2914, -13.7335, -597.5]",,,,,,,
48,8.466787915299553e+17,"[-64.0666, -25.8067, -1502.0]","[-55.6341, -21.7124, -1298.0]","[-55.8063, -21.7898, -1302.0]","[-47.2703, -17.9047, -1098.0]","[-47.4489, -18.0033, -1102.0]","[-41.3916, -15.3621, -958.0]","[-41.5642, -15.4576, -962.0]","[-35.475, -12.9133, -818.0]","[-35.6398, -13.0036, -822.0]","[-35.4822, -12.918, -817.5]","[-30.3563, -10.8616, -698.0]","[-30.5469, -10.8941, -702.0]","[-30.3579, -10.8333, -697.5]",,,,,,
49,2.8823230029706035e+17,"[-91.3135, -32.4384, -1502.0]","[-79.0817, -28.9413, -1302.0]","[-66.7768, -25.1433, -1102.0]","[-57.943, -22.2153, -958.0]","[-58.2131, -22.2997, -962.0]","[-49.3766, -19.2331, -818.0]","[-49.636, -19.2881, -822.0]","[-42.0522, -16.6006, -698.0]","[-42.2782, -16.6734, -702.0]","[-42.0028, -16.5955, -697.5]","[-35.9373, -14.3612, -598.0]","[-36.1871, -14.475, -602.0]","[-35.9189, -14.3584, -597.5]",,,,,,
50,3.602885199454536e+17,"[-55.3725, -26.8056, -1502.0]","[-55.2039, -26.7041, -1497.5]","[-48.1953, -22.9668, -1302.0]","[-48.0082, -22.881, -1297.5]","[-40.9261, -19.1981, -1102.0]","[-40.7308, -19.1018, -1097.5]","[-35.5995, -16.4912, -958.0]","[-35.7472, -16.5659, -962.0]","[-35.5933, -16.5046, -957.5]","[-30.434, -13.9655, -818.0]","[-30.5804, -14.0469, -822.0]","[-30.4139, -13.9757, -817.5]",,,,,,,
51,2.927407102878024e+17,"[-60.6559, -24.3397, -1502.0]","[-52.6639, -19.8681, -1298.0]","[-52.8383, -19.9651, -1302.0]","[-44.6575, -15.8891, -1098.0]","[-44.8325, -15.9454, -1102.0]","[-39.1236, -13.3779, -958.0]","[-39.2965, -13.4358, -962.0]","[-33.5046, -11.0004, -818.0]","[-33.6511, -11.0433, -822.0]","[-33.4935, -10.9956, -817.5]","[-28.8317, -9.15533, -702.0]",,,,,,,,
52,7.881381811270451e+17,"[-79.5553, -29.5704, -1502.0]","[-68.7844, -26.029, -1302.0]","[-58.0518, -22.3952, -1102.0]","[-50.3827, -19.7318, -958.0]","[-50.604, -19.7973, -962.0]","[-42.9784, -17.08, -818.0]","[-43.1754, -17.1532, -822.0]","[-42.9277, -17.0701, -817.5]","[-36.6016, -14.7264, -698.0]","[-36.8113, -14.8419, -702.0]","[-36.5467, -14.7334, -697.5]","[-31.2895, -12.7311, -598.0]","[-31.4914, -12.8006, -602.0]","[-31.2456, -12.7261, -597.5]",,,,,
53,7.250814641519985e+17,"[-89.1992, -30.372, -1502.0]","[-77.2456, -25.6668, -1298.0]","[-77.4896, -25.7382, -1302.0]","[-65.4103, -21.2314, -1098.0]","[-65.6245, -21.3106, -1102.0]","[-57.0604, -18.1983, -958.0]","[-57.3124, -18.3006, -962.0]","[-48.7341, -15.2738, -818.0]","[-48.9796, -15.3361, -822.0]","[-41.5525, -12.7784, -698.0]","[-41.7742, -12.8927, -702.0]","[-35.5707, -10.828, -598.0]","[-35.8335, -10.919, -602.0]",,,,,,
