,particle_id,hit num1,hit num2,hit num3,hit num4,hit num5,hit num6,hit num7,hit num8,hit num9,hit num10,hit num11,hit num12,hit num13,hit num14,hit num15,hit num16,hit num17,hit num18,hit num19
10,5.584534319000453e+17,"[-91.5013, -9.43319, -1502.5]","[-79.3354, -7.77355, -1302.5]","[-67.1852, -6.21545, -1102.5]","[-58.6538, -5.24309, -962.5]","[-50.0898, -4.36847, -822.5]","[-49.8337, -4.32804, -818.0]","[-49.8152, -4.32989, -817.5]","[-42.7815, -3.59268, -702.5]","[-42.5126, -3.59881, -698.0]","[-42.4793, -3.60322, -697.5]","[-36.6549, -3.01019, -602.5]","[-36.3825, -3.00124, -598.0]","[-36.3367, -2.98325, -597.5]",,,,,,
11,1.666371032228823e+17,"[-95.798, 0.71097, -1502.5]","[-95.456, 0.766754, -1497.5]","[-83.0677, 2.60043, -1297.5]","[-70.5021, 3.8183, -1097.5]","[-61.6561, 4.37597, -957.5]","[-53.0676, 4.69305, -822.0]","[-52.7736, 4.68, -817.5]","[-45.4049, 4.67699, -702.5]","[-45.1001, 4.67794, -697.5]","[-38.9935, 4.47941, -602.5]","[-38.9434, 4.49022, -602.0]","[-38.658, 4.47186, -597.5]",,,,,,,
12,8.558942107992064e+16,"[-127.998, -4.89159, -1502.0]","[-110.853, -4.59947, -1302.0]","[-93.8188, -4.19888, -1102.5]","[-81.8441, -3.80816, -962.5]","[-69.8709, -3.41754, -822.5]","[-59.6193, -3.01196, -702.5]","[-59.1902, -2.99021, -697.5]","[-51.088, -2.64146, -602.5]","[-50.6618, -2.60816, -597.5]","[-252.773, -4.38484, -2948.5]",,,,,,,,,
13,1.1259500720606413e+17,"[-175.107, -4.31666, -1502.0]","[-152.181, -1.75513, -1302.0]","[-129.159, 0.210228, -1102.0]","[-128.696, 0.218873, -1098.0]","[-112.875, 1.21333, -962.0]","[-112.415, 1.26804, -958.0]","[-96.0076, 2.06403, -817.5]","[-81.9584, 2.41282, -697.5]","[-70.836, 2.57521, -602.5]","[-70.263, 2.55478, -597.5]","[-31.3845, 1.85792, -267.375]","[-335.044, -36.5029, -2948.5]","[-292.387, -25.9247, -2548.5]","[-248.476, -16.2351, -2148.5]",,,,,
14,8.241603810762424e+17,"[-133.583, -3.69829, -1502.0]","[-115.6, -4.21833, -1302.0]","[-97.7648, -4.40913, -1102.5]","[-85.2973, -4.38086, -962.5]","[-72.7856, -4.19863, -822.5]","[-62.0879, -3.90841, -702.5]","[-53.2474, -3.56373, -602.5]","[-52.8007, -3.55019, -597.5]","[-264.65, 6.8396, -2945.5]",,,,,,,,,,
15,5.539470834936054e+17,"[-126.845, -11.095, -1502.0]","[-126.503, -11.0583, -1498.0]","[-110.018, -9.26588, -1302.0]","[-109.684, -9.21698, -1298.0]","[-93.2286, -7.51279, -1102.5]","[-81.4158, -6.38249, -962.5]","[-69.5954, -5.30174, -822.5]","[-59.5005, -4.40694, -702.5]","[-51.0459, -3.69139, -602.5]","[-50.6609, -3.65246, -598.0]","[-50.6283, -3.66404, -597.5]","[-247.807, -27.7356, -2948.5]","[-246.758, -27.5882, -2945.5]",,,,,,
16,4.50361680723968e+17,"[-115.421, -5.44414, -1502.0]","[-100.09, -3.5389, -1302.5]","[-84.6967, -1.97632, -1102.5]","[-73.8739, -1.12454, -962.5]","[-73.487, -1.11271, -957.5]","[-63.0403, -0.47254, -822.5]","[-62.6574, -0.460376, -817.5]","[-53.7153, -0.0897324, -702.5]","[-53.3194, -0.0447768, -697.5]","[-45.9818, 0.167827, -602.5]","[-45.5653, 0.200635, -597.5]",,,,,,,,
17,5.314411112651817e+17,"[-118.526, -6.7061, -1502.0]","[-86.7191, -9.25744, -1102.5]","[-75.552, -9.48197, -962.5]","[-75.1944, -9.4436, -958.0]","[-64.3921, -9.30583, -822.5]","[-64.0438, -9.33361, -818.0]","[-54.7884, -8.95124, -702.5]","[-54.423, -8.92644, -698.0]","[-46.7921, -8.27177, -602.5]","[-46.4308, -8.24177, -598.0]",,,,,,,,,
18,2.116729620576338e+17,"[-127.286, 1.29786, -1502.0]","[-126.948, 1.33931, -1498.0]","[-110.525, 2.9237, -1302.0]","[-110.196, 2.96741, -1298.0]","[-93.2787, 4.05607, -1097.5]","[-81.3445, 4.42085, -957.5]","[-69.3739, 4.53198, -817.5]","[-59.1779, 4.40432, -697.5]","[-51.1369, 4.22587, -602.5]","[-51.0985, 4.22032, -602.0]","[-50.7223, 4.21763, -597.5]","[-243.354, -21.6264, -2948.5]",,,,,,,
19,1.1709984378401587e+17,"[-167.148, -10.1553, -1502.0]","[-145.095, -7.5841, -1302.0]","[-122.984, -5.26044, -1102.0]","[-107.353, -3.88707, -962.0]","[-91.7895, -2.685, -822.5]","[-78.3737, -1.82977, -702.5]","[-77.8155, -1.8253, -697.5]","[-67.1844, -1.25008, -602.5]","[-66.613, -1.25247, -597.5]","[-33.7801, -0.143166, -302.555]","[-31.9907, -0.0977679, -286.461]","[-322.933, -37.8518, -2945.5]","[-281.382, -29.1302, -2548.5]",,,,,,
20,8.558948979939738e+16,"[-147.781, -9.7104, -1502.0]","[-128.053, -7.69714, -1302.0]","[-108.257, -5.93102, -1102.0]","[-94.4156, -4.79755, -962.5]","[-80.5858, -3.75928, -822.5]","[-68.7626, -2.97924, -702.5]","[-68.2683, -2.92776, -697.5]","[-58.8857, -2.35237, -602.5]","[-58.405, -2.34984, -597.5]","[-288.626, -28.5905, -2948.5]","[-250.496, -22.8437, -2548.5]",,,,,,,,
21,8.82707657268396e+17,"[-119.95, 0.0353327, -1502.0]","[-119.622, 0.0496211, -1498.0]","[-88.1609, 0.459388, -1102.5]","[-87.7769, 0.463326, -1097.5]","[-77.0511, 0.53128, -962.5]","[-76.6533, 0.540819, -957.5]","[-65.935, 0.553507, -822.5]","[-65.5106, 0.566651, -817.5]","[-56.3636, 0.554473, -702.5]","[-55.9748, 0.568487, -697.5]","[-48.3876, 0.530184, -602.5]","[-48.0209, 0.544358, -597.5]",,,,,,,
22,3.6029346774777856e+17,"[-118.469, -4.30091, -1502.0]","[-87.0507, -1.45942, -1102.5]","[-86.6513, -1.43082, -1097.5]","[-75.9654, -0.787601, -962.5]","[-75.5612, -0.748842, -957.5]","[-64.9173, -0.219029, -822.5]","[-64.5001, -0.215045, -817.5]","[-55.4051, 0.0782103, -702.5]","[-54.9968, 0.0902798, -697.5]","[-47.5083, 0.248304, -602.5]","[-47.0921, 0.270641, -597.5]",,,,,,,,
23,8.376723481894584e+17,"[-141.004, -2.94018, -1502.0]","[-122.64, -0.43939, -1302.0]","[-122.259, -0.379064, -1298.0]","[-104.207, 1.46393, -1102.0]","[-90.7569, 2.40311, -957.5]","[-77.7298, 3.03296, -817.5]","[-66.56, 3.20712, -697.5]","[-57.6186, 3.19622, -602.5]","[-57.1245, 3.1667, -597.5]","[-266.445, -33.4154, -2945.5]",,,,,,,,,
24,1.1259390769443635e+17,"[-137.819, -6.19657, -1502.0]","[-119.594, -3.10156, -1302.0]","[-101.391, -0.632002, -1102.5]","[-88.5099, 0.732852, -962.5]","[-88.0481, 0.785594, -957.5]","[-75.6179, 1.74747, -822.5]","[-75.1508, 1.77674, -817.5]","[-64.5716, 2.31591, -702.5]","[-64.1287, 2.31361, -697.5]","[-55.3707, 2.58864, -602.5]","[-54.9112, 2.59127, -597.5]","[-261.205, -42.402, -2945.5]",,,,,,,
25,3.783042928444703e+17,"[-109.703, -0.241711, -1502.0]","[-109.406, -0.27253, -1498.0]","[-94.7685, -1.61543, -1302.5]","[-79.8925, -2.501, -1102.5]","[-69.5073, -2.83723, -962.5]","[-69.1094, -2.86156, -957.5]","[-59.219, -3.08076, -822.5]","[-58.8564, -3.06663, -817.5]","[-50.4883, -2.9955, -702.5]","[-50.1413, -3.00021, -697.5]","[-43.2669, -2.87856, -602.5]","[-42.9218, -2.87431, -598.0]","[-42.8968, -2.8682, -597.5]",,,,,,
26,6.935614894406369e+17,"[-146.432, -21.7137, -1498.0]","[-127.185, -17.9182, -1298.0]","[-107.859, -14.3642, -1098.0]","[-94.6776, -12.0906, -962.5]","[-81.0291, -9.86287, -822.5]","[-69.2636, -8.08428, -702.5]","[-68.8156, -8.01103, -698.0]","[-59.4061, -6.73829, -602.5]","[-58.9557, -6.67229, -598.0]","[-283.16, -56.1025, -2945.5]","[-245.982, -45.8103, -2545.5]",,,,,,,,
27,7.92640887401218e+17,"[-141.569, -23.5091, -1498.0]","[-122.187, -22.6228, -1298.0]","[-122.576, -22.6401, -1302.0]","[-102.944, -21.0997, -1098.0]","[-103.338, -21.1459, -1102.0]","[-89.5164, -19.6141, -958.0]","[-76.0859, -17.7267, -818.0]","[-64.7265, -15.8737, -698.0]","[-55.3035, -14.0742, -598.0]","[-55.6788, -14.1602, -602.0]","[-285.911, -13.2867, -2948.5]","[-245.948, -18.3717, -2548.5]",,,,,,,
28,7.791259653505024e+17,"[-127.927, -23.1207, -1498.0]","[-128.256, -23.2056, -1502.0]","[-111.03, -19.451, -1298.0]","[-111.366, -19.5415, -1302.0]","[-94.1455, -15.9948, -1098.0]","[-82.6603, -13.7528, -962.5]","[-82.2777, -13.6598, -958.0]","[-70.7577, -11.5121, -822.5]","[-70.3729, -11.4187, -818.0]","[-60.5576, -9.65606, -702.5]","[-60.1654, -9.58517, -698.0]","[-51.9943, -8.12949, -602.5]","[-51.6255, -8.04913, -598.0]","[-248.291, -53.4473, -2945.5]",,,,,
29,7.791392282095124e+17,"[-130.325, -24.9696, -1498.0]","[-130.686, -25.0099, -1502.0]","[-112.451, -23.385, -1298.0]","[-112.799, -23.4226, -1302.0]","[-94.7582, -21.1811, -1098.0]","[-82.462, -19.3603, -958.0]","[-70.1955, -17.2895, -818.0]","[-59.7529, -15.3995, -698.0]","[-51.084, -13.6782, -598.0]","[-51.4208, -13.7495, -602.0]","[-261.412, -21.1556, -2948.5]",,,,,,,,
30,5.764670057758065e+17,"[-162.264, -31.0909, -1498.0]","[-162.699, -31.1524, -1502.0]","[-140.664, -28.2814, -1302.0]","[-118.308, -24.9594, -1098.0]","[-118.764, -25.0309, -1102.0]","[-103.039, -22.4761, -958.0]","[-103.474, -22.5649, -962.0]","[-87.842, -19.8806, -818.0]","[-74.8896, -17.3881, -698.0]","[-64.0805, -15.2044, -598.0]","[-31.0765, -7.87575, -290.245]","[-324.408, -43.3108, -2945.5]","[-279.682, -41.2733, -2545.5]",,,,,,
31,5.3593124187511194e+17,"[-87.4397, -28.2685, -1498.0]","[-87.6777, -28.3347, -1502.0]","[-75.5887, -24.8577, -1298.0]","[-75.832, -24.8892, -1302.0]","[-63.8087, -21.3611, -1098.0]","[-64.0509, -21.4164, -1102.0]","[-55.548, -18.8122, -958.0]","[-55.8002, -18.8648, -962.0]","[-47.3483, -16.2266, -818.0]","[-47.6011, -16.2804, -822.0]","[-40.3489, -13.9291, -698.0]","[-40.5765, -14.0202, -702.0]","[-34.512, -12.0136, -598.0]","[-34.7398, -12.0896, -602.0]","[-34.4617, -11.9994, -597.5]",,,,
32,3.557859511102341e+17,"[-59.5949, -21.8406, -1498.0]","[-59.7719, -21.9171, -1502.0]","[-51.7917, -18.6817, -1298.0]","[-51.9384, -18.7806, -1302.0]","[-43.8558, -15.5938, -1098.0]","[-44.0338, -15.6687, -1102.0]","[-38.3542, -13.4502, -958.0]","[-38.4818, -13.5314, -962.0]","[-32.7862, -11.3422, -818.0]","[-32.9537, -11.4039, -822.0]","[-32.7441, -11.3574, -817.5]",,,,,,,,
33,3.287629102369997e+17,"[-90.5043, -23.4508, -1498.0]","[-78.8804, -19.5803, -1298.0]","[-67.1121, -15.8294, -1098.0]","[-58.7277, -13.4051, -958.0]","[-50.5873, -11.1283, -822.5]","[-50.3199, -11.078, -818.0]","[-43.3295, -9.25311, -702.5]","[-43.0795, -9.1855, -698.0]","[-43.2858, -9.24336, -702.0]","[-37.2395, -7.77073, -602.5]","[-36.9661, -7.66638, -598.0]","[-37.2057, -7.75319, -602.0]",,,,,,,
34,4.1883593357656064e+17,"[-60.8479, -20.9587, -1498.0]","[-60.997, -21.0174, -1502.0]","[-52.982, -17.5791, -1298.0]","[-53.1552, -17.6069, -1302.0]","[-45.0264, -14.3322, -1098.0]","[-45.1658, -14.4058, -1102.0]","[-39.4037, -12.211, -958.0]","[-39.5478, -12.2411, -962.0]","[-33.703, -10.1739, -818.0]","[-33.8724, -10.215, -822.0]",,,,,,,,,
35,6.845531219547914e+17,"[-54.6635, -11.2981, -1498.0]","[-47.5952, -9.53868, -1302.5]","[-47.4553, -9.51616, -1298.0]","[-40.3355, -7.86393, -1102.5]","[-40.1691, -7.81831, -1098.0]","[-40.3098, -7.84832, -1102.0]","[-35.1792, -6.7058, -962.5]","[-35.0044, -6.68121, -958.0]","[-35.1793, -6.69734, -962.0]","[-30.0751, -5.60193, -822.5]","[-29.8943, -5.55723, -818.0]",,,,,,,,
37,5.089172032533299e+17,"[-45.8604, -12.6384, -1498.0]","[-45.4451, -12.6833, -1502.0]","[-67.0055, -10.966, -1302.5]","[-67.4941, -10.9521, -1298.0]","[-88.919, -9.98228, -1102.5]","[-104.366, -9.70535, -962.0]","[-104.818, -9.69932, -958.0]","[-89.9155, -9.509, -822.5]","[-76.6422, -8.96591, -702.5]","[-65.5794, -8.29587, -602.5]","[-65.0741, -8.29544, -598.0]","[-32.072, -5.02833, -297.543]",,,,,,,
38,7.295841017066947e+17,"[-67.989, -22.0561, -1498.0]","[-68.1627, -22.0913, -1502.0]","[-58.7608, -19.5321, -1298.0]","[-58.9209, -19.5621, -1302.0]","[-49.5932, -16.817, -1098.0]","[-49.7884, -16.9158, -1102.0]","[-43.209, -14.9146, -958.0]","[-43.3789, -14.9645, -962.0]","[-36.803, -12.9236, -818.0]","[-36.9936, -12.969, -822.0]","[-36.8071, -12.9089, -817.5]","[-31.3838, -11.1598, -698.0]","[-31.5726, -11.2107, -702.0]","[-31.3536, -11.1503, -697.5]",,,,,
39,9.052261364415857e+17,"[-57.7035, -16.7072, -1498.0]","[-57.8515, -16.7908, -1502.0]","[-50.0866, -14.7122, -1302.0]","[-42.1539, -12.5627, -1098.0]","[-42.3292, -12.5814, -1102.0]","[-36.7427, -11.0065, -958.0]","[-36.9166, -11.0971, -962.0]","[-31.3861, -9.46342, -818.0]","[-31.5421, -9.52033, -822.0]","[-31.3455, -9.44473, -817.5]",,,,,,,,,
40,4.4586007396142285e+17,"[-66.4152, -22.3468, -1498.0]","[-66.5711, -22.4062, -1502.0]","[-57.6472, -19.1105, -1298.0]","[-57.8104, -19.1563, -1302.0]","[-48.8585, -15.9207, -1098.0]","[-49.0115, -15.9987, -1102.0]","[-42.6745, -13.7676, -958.0]","[-42.8492, -13.8251, -962.0]","[-36.4699, -11.6609, -818.0]","[-36.6678, -11.6976, -822.0]","[-31.1505, -9.86965, -698.0]","[-31.3179, -9.91455, -702.0]","[-31.1266, -9.83837, -697.5]",,,,,,
41,4.008214663476019e+17,"[-59.6773, -22.2203, -1498.0]","[-59.8412, -22.2705, -1502.0]","[-51.9755, -18.8801, -1298.0]","[-52.108, -18.9591, -1302.0]","[-44.184, -15.6726, -1098.0]","[-44.3436, -15.7429, -1102.0]","[-38.6941, -13.4804, -958.0]","[-38.837, -13.5161, -962.0]","[-33.1862, -11.3354, -818.0]","[-33.3229, -11.3945, -822.0]","[-33.1364, -11.3632, -817.5]",,,,,,,,
42,4.683793777683333e+17,"[-122.769, -26.538, -1502.0]","[-106.815, -21.0339, -1298.0]","[-107.158, -21.1198, -1302.0]","[-91.1848, -16.1067, -1098.0]","[-80.3776, -13.1218, -962.5]","[-80.028, -13.0168, -958.0]","[-69.098, -10.3282, -822.5]","[-68.7396, -10.2553, -818.0]","[-59.3157, -8.30445, -702.5]","[-58.9243, -8.2588, -698.0]","[-51.1213, -6.70661, -602.5]","[-50.7454, -6.65515, -598.0]",,,,,,,
43,7.115745135605842e+17,"[-114.891, -32.1843, -1502.0]","[-114.577, -32.0479, -1498.0]","[-85.1063, -20.9207, -1098.0]","[-74.5058, -17.553, -958.0]","[-63.7633, -14.3569, -818.0]","[-54.846, -11.9149, -702.5]","[-54.4804, -11.8198, -698.0]","[-47.0524, -9.8972, -602.5]","[-46.6939, -9.79615, -598.0]",,,,,,,,,,
44,4505729931149312.0,"[-139.917, -29.852, -1502.0]","[-121.218, -24.8605, -1298.0]","[-121.591, -24.9767, -1302.0]","[-102.825, -20.3258, -1098.0]","[-103.199, -20.3942, -1102.0]","[-89.8988, -17.2984, -958.0]","[-66.2346, -12.1592, -702.5]","[-65.8157, -12.073, -698.0]","[-56.9039, -10.2713, -602.5]","[-56.4869, -10.1932, -598.0]","[-268.699, -71.0904, -2948.5]","[-234.073, -59.1372, -2548.5]",,,,,,,
45,2.116800401637376e+17,"[-114.795, -27.8472, -1502.0]","[-83.1635, -23.5395, -1098.0]","[-72.289, -21.4944, -958.0]","[-72.5756, -21.5799, -962.0]","[-61.5532, -19.2255, -818.0]","[-61.8415, -19.3106, -822.0]","[-52.3463, -16.9637, -698.0]","[-52.6464, -17.0714, -702.0]","[-44.6989, -14.9735, -598.0]","[-45.0019, -15.0956, -602.0]",,,,,,,,,
46,4.008236653708575e+17,"[-169.255, -33.7218, -1502.0]","[-146.248, -32.06, -1302.0]","[-123.362, -29.3483, -1102.0]","[-107.375, -27.0152, -962.0]","[-91.071, -24.2039, -818.0]","[-77.5464, -21.5225, -698.0]","[-66.2751, -19.0736, -598.0]","[-66.7139, -19.1641, -602.0]","[-29.9555, -9.58174, -270.469]","[-338.019, -26.6993, -2948.5]","[-290.887, -31.0461, -2548.5]","[-244.396, -34.0765, -2145.5]",,,,,,,
47,2.071663387732869e+17,"[-148.957, -31.105, -1502.0]","[-128.703, -27.9849, -1302.0]","[-108.503, -24.4989, -1102.0]","[-94.0181, -21.8262, -958.0]","[-79.997, -19.0256, -818.0]","[-67.9984, -16.5564, -698.0]","[-58.0216, -14.4183, -598.0]","[-31.0168, -8.04631, -325.193]",,,,,,,,,,,
48,6.575262327908598e+17,"[-166.429, -41.8156, -1502.0]","[-145.045, -32.8559, -1302.0]","[-122.855, -24.9373, -1098.0]","[-123.305, -25.0717, -1102.0]","[-107.507, -20.1207, -958.0]","[-107.934, -20.2752, -962.0]","[-91.919, -15.8716, -818.0]","[-78.9392, -12.7578, -702.5]","[-78.4218, -12.6312, -698.0]","[-67.7452, -10.1716, -602.5]","[-67.2194, -10.0817, -598.0]","[-32.5059, -3.78732, -291.585]","[-306.28, -127.673, -2945.5]","[-270.431, -101.711, -2545.5]","[-231.876, -76.9349, -2148.5]",,,,
49,4509990538706944.0,"[-151.176, -44.1085, -1502.0]","[-150.78, -44.0236, -1498.0]","[-130.835, -39.1187, -1302.0]","[-130.434, -39.0502, -1298.0]","[-110.574, -33.8398, -1102.0]","[-110.157, -33.7305, -1098.0]","[-95.9604, -29.9541, -958.0]","[-81.811, -25.9916, -818.0]","[-82.213, -26.0939, -822.0]","[-69.7393, -22.4763, -698.0]","[-70.1484, -22.5891, -702.0]","[-59.72, -19.4539, -598.0]","[-60.1324, -19.5769, -602.0]","[-30.2535, -10.2295, -302.594]","[-301.688, -73.8684, -2948.5]","[-258.858, -66.3068, -2548.5]",,,
50,5.584513703157432e+17,"[-129.939, -28.4298, -1502.0]","[-112.493, -23.4918, -1298.0]","[-112.82, -23.5815, -1302.0]","[-95.1965, -18.9724, -1098.0]","[-83.0916, -16.0148, -958.0]","[-71.3409, -13.3134, -822.5]","[-70.9805, -13.2101, -818.0]","[-60.9622, -11.0421, -702.5]","[-52.3045, -9.20714, -602.5]","[-51.8843, -9.13969, -598.0]","[-250.125, -70.373, -2948.5]",,,,,,,,
51,3.197645070752809e+17,"[-117.387, -27.9944, -1502.0]","[-102.294, -23.0578, -1302.0]","[-86.6795, -18.4189, -1098.0]","[-75.9803, -15.4388, -958.0]","[-65.5106, -12.7542, -822.5]","[-65.1484, -12.6841, -818.0]","[-56.0953, -10.5086, -702.5]","[-55.7407, -10.4255, -698.0]","[-48.2814, -8.70607, -602.5]","[-47.8977, -8.64537, -598.0]",,,,,,,,,
52,8.511829409131397e+17,"[-159.298, -37.749, -1502.0]","[-138.523, -31.6301, -1302.0]","[-117.639, -25.845, -1102.0]","[-102.541, -21.9522, -958.0]","[-102.956, -22.0321, -962.0]","[-87.8178, -18.3322, -818.0]","[-75.2105, -15.3054, -698.0]","[-65.1302, -13.0252, -602.5]","[-64.6377, -12.9214, -598.0]","[-31.7564, -5.93102, -287.955]","[-305.766, -89.5362, -2948.5]","[-265.299, -74.0807, -2548.5]",,,,,,,
53,9.01000300939182e+16,"[-88.7187, -35.9638, -1502.0]","[-75.7893, -29.2552, -1302.0]","[-62.3457, -22.9124, -1098.0]","[-62.6165, -22.9871, -1102.0]","[-52.944, -18.7012, -958.0]","[-53.202, -18.8169, -962.0]","[-43.4009, -14.7133, -818.0]","[-43.6618, -14.8111, -822.0]","[-35.1473, -11.4976, -698.0]","[-35.4425, -11.5689, -702.0]",,,,,,,,,
54,2.567157615595356e+17,"[-55.0768, -27.6031, -1502.0]","[-54.9298, -27.4743, -1497.5]","[-48.1761, -23.013, -1302.0]","[-48.0362, -22.8981, -1297.5]","[-41.1574, -18.6445, -1102.0]","[-40.986, -18.5777, -1097.5]","[-36.04, -15.62, -958.0]","[-36.1628, -15.7097, -962.0]","[-36.0199, -15.5931, -957.5]","[-30.8892, -12.7379, -818.0]","[-31.0259, -12.8243, -822.0]","[-30.8918, -12.7438, -817.5]",,,,,,,
55,7.791498797284065e+17,"[-58.9307, -27.0347, -1502.0]","[-58.7518, -26.9431, -1497.5]","[-51.239, -23.0369, -1302.0]","[-51.0568, -22.9312, -1297.5]","[-43.5642, -19.1543, -1102.0]","[-43.3704, -19.1006, -1097.5]","[-37.9586, -16.4405, -958.0]","[-38.1149, -16.5183, -962.0]","[-37.9512, -16.4248, -957.5]","[-32.4768, -13.8903, -818.0]","[-32.6206, -13.9719, -822.0]","[-32.4536, -13.8768, -817.5]","[-27.9681, -11.8283, -702.0]",,,,,,
